pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-03-30,94.7,-1.34,6.0,"Moncada, Yoán",660162,665795,field_out,hit_into_play,,,,,8,"Yoán Moncada grounds out, pitcher Edward Cabrera to first baseman Michael Busch.",R,L,R,CHC,LAA,X,1.0,ground_ball,0,0,2026,-1.09,1.17,0.0873257645526213,2.0925402725128746,,,,0,5,Top,129.21,181.44,,,,,6.136684735528189,-137.55082006395594,-6.863086377892727,-15.256130072525345,34.831149010110664,-15.903761319897184,3.217372047,1.623720472,15.0,89.2,-7.0,93.9,2294,6.3,824702,608348,683737,663538,608324,621020,664023,691718,624424,54.24,0.146,0.14,0.0,1.0,0.0,0.0,2.0,37,1,4-Seam Fastball,6,0,0,6,0,6,0,6,Infield shade,Standard,230,0.008,-0.259,67.9,6.5,0.168,0.259,89.2,6,-6,0.962,0.038,28,31,28,31,2,1,,1.0,,,1.41,1.09,-1.09,31.5,-2.165917902724431,9.629129619833195,43.49260067151083,34.45873442264525,22.7222491564799
SL,2026-03-30,87.7,-1.47,5.46,"Moncada, Yoán",660162,607067,strikeout,swinging_strike,,,,,9,Yoán Moncada strikes out swinging.,R,L,R,CHC,LAA,S,2.0,,2,2,2026,0.35,0.02,0.6656108314871718,1.5464912013029624,,687263.0,694384.0,2,9,Top,,,,,,,4.399088852371545,-127.63664989726227,-3.17658934140766,2.936444938623211,26.44226453279346,-31.480975382847333,3.217372047,1.623720472,,,,88.6,2263,6.9,824702,608348,683737,663538,608324,621020,664023,691718,807713,53.63,,0.0,0.0,1.0,0.0,0.0,,71,7,Slider,7,2,2,7,2,7,2,7,Infield shade,Standard,134,0.003,-0.203,76.3,8.4,,0.203,,5,-5,0.997,0.003,35,31,36,31,2,3,,1.0,,,2.94,-0.35,0.35,31.7,25.207959555450945,-21.46474719597773,44.30561703786578,28.83289755424993,39.18374161429863
SI,2026-03-30,93.7,-1.23,5.52,"Moncada, Yoán",660162,607067,,foul,,,,,2,Foul,R,L,R,CHC,LAA,S,,,2,2,2026,-1.01,1.01,-0.0266648345266918,3.1519414108204717,,687263.0,694384.0,2,9,Top,,,,,,,5.4160814991832265,-136.32776454710034,-2.414784885235521,-13.84594900240224,33.49075775619285,-19.327602301627497,3.217372047,1.623720472,,,,94.2,2205,6.9,824702,608348,683737,663538,608324,621020,664023,691718,807713,53.65,,,,,,,,71,6,Sinker,7,2,2,7,2,7,2,7,Standard,Standard,212,0.0,0.0,75.5,6.6,,0.0,,5,-5,0.997,0.003,35,31,36,31,2,3,,1.0,,,1.61,1.01,-1.01,31.2,2.657149935018227,0.4058143930998651,32.5875190763668,35.95642313430696,32.37874243801469
FS,2026-03-30,87.9,-1.4,5.53,"Moncada, Yoán",660162,607067,,foul,,,,,13,Foul,R,L,R,CHC,LAA,S,,,2,2,2026,-1.21,0.37,-1.2157182163044564,2.4197977606763983,,687263.0,694384.0,2,9,Top,,,,,,,3.0243468497925785,-128.05387745248922,-2.0134031986292253,-13.933112900367748,27.47757558449239,-27.853461961634867,3.217372047,1.623720472,212.0,73.1,48.0,88.7,1431,6.8,824702,608348,683737,663538,608324,621020,664023,691718,807713,53.68,,,,,,,,71,5,Split-Finger,7,2,2,7,2,7,2,7,Infield shade,Standard,244,0.0,0.0,66.0,6.9,,0.0,88.0,5,-5,0.997,0.003,35,31,36,31,2,3,,1.0,,,2.58,1.21,-1.21,32.7,-5.686767995877229,13.24049727475698,33.04921519245066,50.665788021169966,20.92369994817981
FF,2026-03-30,94.1,-1.25,5.4,"Moncada, Yoán",660162,607067,,ball,,,,,14,Ball,R,L,R,CHC,LAA,B,,,1,2,2026,-0.54,1.27,1.426119427814323,2.1897276227787685,,687263.0,694384.0,2,9,Top,,,,,,,8.176744879658626,-136.80694163617838,-5.336294640088516,-8.542022269711424,30.19833322916816,-15.27841998631529,3.217372047,1.623720472,,,,95.4,2103,7.1,824702,608348,683737,663538,608324,621020,664023,691718,807713,53.43,,,,,,,,71,4,4-Seam Fastball,7,2,2,7,2,7,2,7,Infield shade,Standard,219,-0.001,0.012,,,,-0.012,,5,-5,0.998,0.002,35,31,36,31,2,3,,1.0,,,1.31,0.54,-0.54,31.7,,,,,
FF,2026-03-30,94.2,-1.46,5.47,"Moncada, Yoán",660162,607067,,ball,,,,,11,Ball,R,L,R,CHC,LAA,B,,,0,2,2026,-0.85,1.02,-1.172845277438248,3.958380104172014,,687263.0,694384.0,2,9,Top,,,,,,,2.6742523665286977,-137.30865059716436,-0.4160564514647571,-11.308911704110526,28.41545337953702,-19.348780145677583,3.217372047,1.623720472,,,,95.4,2178,6.7,824702,608348,683737,663538,608324,621020,664023,691718,807713,53.79,,,,,,,,71,3,4-Seam Fastball,7,2,2,7,2,7,2,7,Infield shade,Standard,217,0.0,0.012,,,,-0.012,,5,-5,0.998,0.002,35,31,36,31,2,3,,1.0,,,1.53,0.85,-0.85,27.8,,,,,
FF,2026-03-30,94.4,-1.16,5.48,"Moncada, Yoán",660162,607067,,foul,,,,,12,Foul,R,L,R,CHC,LAA,S,,,0,1,2026,-0.67,1.26,0.3605418744611249,3.345666069296516,,687263.0,694384.0,2,9,Top,,,,,,,5.473853875865596,-137.48943486505507,-2.596637473589329,-9.66104399779077,29.57138681413501,-15.818044163639316,3.217372047,1.623720472,214.0,72.3,46.0,95.5,2239,6.8,824702,608348,683737,663538,608324,621020,664023,691718,807713,53.67,,,,,,,,71,2,4-Seam Fastball,7,2,2,7,2,7,2,7,Infield shade,Standard,214,0.001,-0.057,58.1,5.7,,0.057,88.0,5,-5,0.997,0.003,35,31,36,31,2,3,,1.0,,,1.29,0.67,-0.67,32.1,-5.018243330198615,6.087013582321713,34.60594129372371,30.94178794197429,21.62773959020112
FS,2026-03-30,87.8,-1.39,5.45,"Moncada, Yoán",660162,607067,,called_strike,,,,,13,Called Strike,R,L,R,CHC,LAA,S,,,0,0,2026,-0.9,-0.03,-0.6582407015911594,1.4106742504710112,,687263.0,694384.0,2,9,Top,,,,,,,3.6803465041575416,-127.86925779484925,-3.3491836134412964,-10.677525847286748,27.674368212572524,-32.03050346422899,3.217372047,1.623720472,,,,88.5,1342,6.8,824702,608348,683737,663538,608324,621020,664023,691718,807713,53.71,,,,,,,,71,1,Split-Finger,7,2,2,7,2,7,2,7,Infield shade,Standard,254,0.0,-0.047,,,,0.047,,5,-5,0.997,0.003,35,31,36,31,2,3,,1.0,,,3.0,0.9,-0.9,30.7,,,,,
FF,2026-03-30,95.9,-1.35,5.99,"Moncada, Yoán",660162,665795,walk,ball,,,,,11,Yoán Moncada walks.,R,L,R,CHC,LAA,B,,,3,0,2026,-1.09,1.02,-0.6832550016692214,3.6948549922128753,,,,1,2,Top,,,,,,,4.259366499266181,-139.59425308476702,-2.641393708117997,-15.262748459774144,32.018569764657,-18.426334143298952,3.217372047,1.623720472,,,,95.9,2357,6.3,824702,608348,683737,663538,608324,621020,664023,691718,624424,54.19,,0.709799,0.7,1.0,0.0,0.0,,12,4,4-Seam Fastball,3,0,0,3,0,3,0,3,Infield shade,Standard,221,-0.009,0.164,,,,-0.164,,3,-3,0.784,0.2159999999999999,28,31,28,31,1,0,,1.0,,,1.46,1.09,-1.09,31.9,,,,,
CU,2026-03-30,84.6,-0.93,6.22,"Moncada, Yoán",660162,665795,,ball,,,,,14,Ball,R,L,R,CHC,LAA,B,,,2,0,2026,0.38,-0.51,1.562440202985918,1.368567555182056,,,,1,2,Top,,,,,,,4.970022301365067,-123.1053530716207,-3.6422436426896527,2.779448723856824,25.41611077267577,-36.82200503595973,3.217372047,1.623720472,,,,84.4,2498,6.2,824702,608348,683737,663538,608324,621020,664023,691718,624424,54.26,,,,,,,,12,3,Curveball,3,0,0,3,0,3,0,3,Infield shade,Standard,28,-0.007,0.143,,,,-0.143,,3,-3,0.791,0.2089999999999999,28,31,28,31,1,0,,1.0,,,3.71,-0.38,0.38,40.3,,,,,
