pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2026-03-31,91.8,-2.08,5.67,"Hoerner, Nico",663538,667755,strikeout,swinging_strike,,,,,11,Nico Hoerner strikes out swinging.,R,R,R,CHC,LAA,S,2.0,,2,2,2026,-1.02,-0.39,-1.2432210046748544,3.0566877141603173,,664023.0,,1,4,Bot,,,,,,,4.39165255310029,-133.6552010785967,0.307630678676569,-13.189230529524869,28.843210395311505,-37.13338096831646,3.185777559,1.607775591,,,,92.8,1318,6.8,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.66,,0.0,0.0,1.0,0.0,0.0,,29,7,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,237,-0.037,-0.227,52.9,4.7,,0.227,,0,0,0.579,0.579,27,29,28,29,2,1,,,,,3.09,1.02,1.02,,-18.138354973941468,39.09203129488194,33.061471305815665,21.80462057298296,7.407008400284242
KC,2026-03-31,86.9,-1.83,5.86,"Hoerner, Nico",663538,667755,,foul,,,,,12,Foul,R,R,R,CHC,LAA,S,,,2,2,2026,1.19,-0.8,1.1264662475846228,2.839786320930975,,664023.0,,1,4,Bot,,,,,,,4.558472262516161,-126.43033494614,0.8882131369297324,11.728673564658754,26.862614781915717,-41.18818721064848,3.185777559,1.607775591,,,,87.7,2312,6.9,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.61,,,,,,,,29,6,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,38,0.0,0.0,60.1,6.5,,0.0,,0,0,0.579,0.579,27,29,28,29,2,1,,,,,3.83,-1.19,-1.19,,4.92964618163214,15.880211410426533,16.846296102782738,50.71198788466921,13.96420353557669
FF,2026-03-31,97.3,-2.29,5.58,"Hoerner, Nico",663538,667755,,foul,,,,,8,Foul,R,R,R,CHC,LAA,S,,,2,2,2026,-0.7,1.22,0.0310868012716353,1.8823644366639272,,664023.0,,1,4,Bot,,,,,,,7.848426584191239,-141.33845273846424,-7.0093274994681165,-11.302715604582042,34.37579914724039,-14.35392912303697,3.185777559,1.607775591,230.0,78.1,36.0,97.7,2176,6.8,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.71,,,,,,,,29,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,231,0.0,0.0,67.2,6.6,,0.0,88.0,0,0,0.579,0.579,27,29,28,29,2,1,,,,,1.21,0.7,0.7,,-6.708323452087247,15.26586502881407,39.79666007299144,37.01586002255901,15.589765286558862
KC,2026-03-31,86.6,-1.8,5.87,"Hoerner, Nico",663538,667755,,swinging_strike,,,,,14,Swinging Strike,R,R,R,CHC,LAA,S,,,2,1,2026,1.05,-0.48,1.0735910730183922,1.4109222291506611,,664023.0,,1,4,Bot,,,,,,,4.620264131259318,-125.94279933294207,-3.150469889060086,10.0734441300059,28.641536060514685,-36.71080781688091,3.185777559,1.607775591,,,,87.0,2267,6.9,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.63,,,,,,,,29,4,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,33,-0.008,-0.065,46.6,7.5,,0.065,,0,0,0.587,0.587,27,29,28,29,2,1,,,,,3.55,-1.05,-1.05,,2.9525995852624414,0.1400559689642276,31.093411528104188,50.71824950048915,27.113117127679374
KC,2026-03-31,84.5,-1.85,5.86,"Hoerner, Nico",663538,667755,,called_strike,,,,,9,Called Strike,R,R,R,CHC,LAA,S,,,2,0,2026,1.44,-0.85,0.7286302627864982,1.8209754703034269,,664023.0,,1,4,Bot,,,,,,,3.023015950736865,-122.90941692281004,-0.973119428776714,13.739713092330552,28.40111819531679,-40.69368238361926,3.185777559,1.607775591,,,,84.6,2165,6.7,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.76,,,,,,,,29,3,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,34,-0.005,-0.058,,,,0.058,,0,0,0.592,0.592,27,29,28,29,2,1,,,,,4.09,-1.44,-1.44,,,,,,
SI,2026-03-31,95.7,-2.24,5.49,"Hoerner, Nico",663538,667755,,blocked_ball,,,,,13,Ball In Dirt,R,R,R,CHC,LAA,B,,,1,0,2026,-1.02,0.09,-0.5357018462627505,0.4035908855465844,,664023.0,,1,4,Bot,,,,,,,6.812851634571111,-139.0085434110119,-7.766834676074067,-14.73153786857805,31.305833641958863,-29.37405304634263,3.185777559,1.607775591,,,,96.3,1859,6.7,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.78,,,,,,,,29,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,232,0.005,0.046,,,,-0.046,,0,0,0.587,0.587,27,29,28,29,2,1,,,,,2.4,1.02,1.02,,,,,,
FS,2026-03-31,90.4,-2.21,5.58,"Hoerner, Nico",663538,667755,,blocked_ball,,,,,14,Ball In Dirt,R,R,R,CHC,LAA,B,,,0,0,2026,-0.73,-0.11,0.2866032720205587,0.5124407188576758,,664023.0,,1,4,Bot,,,,,,,7.805527681307859,-131.34591288781587,-6.228315557505849,-10.072846424834587,27.03067020798842,-32.36711313326908,3.185777559,1.607775591,,,,91.4,1521,6.9,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.58,,,,,,,,29,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,236,0.002,0.028,,,,-0.028,,0,0,0.585,0.585,27,29,28,29,2,1,,,,,2.9,0.73,0.73,,,,,,
KC,2026-03-31,84.6,-1.95,5.98,"Hoerner, Nico",663538,667755,field_out,hit_into_play,,,,,9,Nico Hoerner flies out to shortstop Zach Neto.,R,R,R,CHC,LAA,X,6.0,fly_ball,1,2,2026,1.13,-0.56,0.3414893708540256,1.5972245232341633,,,,0,2,Bot,115.76,114.64,,,,,2.998491922571708,-123.23052898303814,-2.5016366004285877,10.928481856364105,25.12056586804323,-37.58991341963964,3.185777559,1.607775591,215.0,72.0,36.0,85.3,2394,6.8,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.74,0.431,0.388,0.0,1.0,0.0,0.0,3.0,14,4,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,38,-0.016,-0.189,58.9,7.6,0.467,0.189,88.0,0,0,0.544,0.544,27,29,28,29,1,0,,,,,3.75,-1.13,-1.13,,8.664988143830792,-15.710724450544234,30.102253644905545,39.53220549198595,32.986575828453894
FF,2026-03-31,96.6,-2.26,5.7,"Hoerner, Nico",663538,667755,,called_strike,,,,,2,Called Strike,R,R,R,CHC,LAA,S,,,1,1,2026,-0.78,1.24,-0.2162679870104569,3.0887012724457086,,,,0,2,Bot,,,,,,,7.205707137627906,-140.40517658475815,-4.034376651908814,-11.990471506933009,34.11368128831165,-15.132243735025028,3.185777559,1.607775591,,,,96.7,2150,6.6,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.94,,,,,,,,14,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,234,-0.006,-0.061,,,,0.061,,0,0,0.55,0.55,27,29,28,29,1,0,,,,,1.23,0.78,0.78,,,,,,
SI,2026-03-31,97.0,-2.2,5.71,"Hoerner, Nico",663538,667755,,ball,,,,,14,Ball,R,R,R,CHC,LAA,B,,,0,1,2026,-1.36,0.03,0.7154928791141195,0.380453239044721,,,,0,2,Bot,,,,,,,10.909583495479277,-140.6071630772946,-8.457397525083504,-20.5892343325072,34.28514259292885,-29.842460338403715,3.185777559,1.607775591,,,,97.1,1968,6.7,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.77,,,,,,,,14,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,229,0.002,0.031,,,,-0.031,,0,0,0.548,0.548,27,29,28,29,1,0,,,,,2.43,1.36,1.36,,,,,,
