pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-03-30,92.0,-0.91,6.38,"Pasquantino, Vinnie",686469,680573,field_out,hit_into_play,,,,,8,Vinnie Pasquantino flies out to left fielder Austin Martin in foul territory.,R,L,R,KC,MIN,X,7.0,fly_ball,2,1,2026,-0.52,1.4,-0.2566516401605355,2.1106630794778134,,,,0,3,Bot,56.55,140.95,,,,,2.796872467740419,-133.80104357510513,-7.867653667287231,-6.8008820076285375,30.138947156132797,-13.884596580107264,3.363057743,1.697244095,224.0,83.7,55.0,92.6,2033,6.8,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.72,0.023,0.025,0.0,1.0,0.0,0.0,3.0,24,4,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shade,Standard,200,-0.024,-0.305,73.7,6.9,0.033,0.305,88.0,1,1,0.672,0.672,25,28,26,29,2,1,,1.0,,,1.31,0.52,-0.52,50.4,4.101298806811897,-2.280067001853204,28.353400868161003,41.42445627094614,27.255546022363028
SL,2026-03-30,85.4,-1.1,6.39,"Pasquantino, Vinnie",686469,680573,,called_strike,,,,,8,Called Strike,R,L,R,KC,MIN,S,,,2,0,2026,0.13,0.23,-0.2572961971902623,1.674988571259862,,,,0,3,Bot,,,,,,,1.695033116078005,-124.3628626392198,-5.124503068567923,1.0832803953046315,22.728596541485903,-28.97851272985716,3.363057743,1.697244095,,,,86.1,2099,6.5,824135,680777,605170,807712,668904,686797,668885,621439,670242,54.01,,,,,,,,24,3,Slider,2,1,2,1,1,2,2,1,Infield shade,Standard,169,-0.007,-0.072,,,,0.072,,1,1,0.679,0.679,25,28,26,29,2,1,,1.0,,,2.86,-0.13,0.13,45.0,,,,,
FF,2026-03-30,91.9,-0.82,6.38,"Pasquantino, Vinnie",686469,680573,,ball,,,,,7,Ball,R,L,R,KC,MIN,B,,,1,0,2026,-0.42,1.25,-0.734819222304651,1.6359691305238784,,,,0,3,Bot,,,,,,,1.147018417231969,-133.68299022228342,-8.765459052015741,-5.325195719866829,25.72066023992401,-15.572083533353409,3.363057743,1.697244095,,,,92.9,2082,6.6,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.85,,,,,,,,24,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shade,Standard,192,0.007,0.077,,,,-0.077,,1,1,0.672,0.672,25,28,26,29,2,1,,1.0,,,1.43,0.42,-0.42,53.2,,,,,
FS,2026-03-30,87.6,-1.07,6.39,"Pasquantino, Vinnie",686469,680573,,ball,,,,,13,Ball,R,L,R,KC,MIN,B,,,0,0,2026,-0.98,0.91,-2.016251474165708,2.148702461194925,,,,0,3,Bot,,,,,,,-0.1870276275239833,-127.55409413595338,-5.82566479928725,-10.64919838160483,26.63144947912154,-21.22206521782261,3.363057743,1.697244095,,,,88.1,1762,6.6,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.92,,,,,,,,24,1,Split-Finger,2,1,2,1,1,2,2,1,Infield shade,Standard,207,0.003,0.041,,,,-0.041,,1,1,0.669,0.669,25,28,26,29,2,1,,1.0,,,2.06,0.98,-0.98,45.1,,,,,
FF,2026-03-30,92.5,-0.91,6.49,"Pasquantino, Vinnie",686469,680573,walk,ball,,,,,13,Vinnie Pasquantino walks.,R,L,R,KC,MIN,B,,,3,1,2026,-0.61,1.59,-0.7041221814443014,0.9923163939675754,,,,2,1,Bot,,,,,,,1.8791324245881529,-134.31712859808243,-11.481026883416272,-7.740815201785646,30.582768541396167,-10.654524314798463,3.363057743,1.697244095,,,,93.0,2362,6.8,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.66,,0.709799,0.7,1.0,0.0,0.0,,7,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,198,0.007,0.173,,,,-0.173,,0,0,0.515,0.515,25,28,26,29,1,0,,1.0,,,1.1,0.61,-0.61,52.8,,,,,
FF,2026-03-30,92.4,-0.87,6.56,"Pasquantino, Vinnie",686469,680573,,called_strike,,,,,1,Called Strike,R,L,R,KC,MIN,S,,,3,0,2026,-0.81,1.47,-0.483051870128762,3.26524552277061,,,,2,1,Bot,,,,,,,2.7970037953640663,-134.42511915959764,-5.645806641049502,-10.388744019347977,29.85531821984509,-13.341057272003544,3.363057743,1.697244095,,,,93.0,2335,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.79,,,,,,,,7,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,198,-0.002,-0.07,,,,0.07,,0,0,0.517,0.517,25,28,26,29,1,0,,1.0,,,1.21,0.81,-0.81,53.5,,,,,
SL,2026-03-30,87.1,-1.11,6.45,"Pasquantino, Vinnie",686469,680573,,ball,,,,,13,Ball,R,L,R,KC,MIN,B,,,2,0,2026,0.29,0.83,-0.1134973353575743,1.288228207580944,,,,2,1,Bot,,,,,,,1.7695766425734416,-126.74766306575177,-7.795313566495533,2.8368768818543293,24.21914573741639,-21.850650409288605,3.363057743,1.697244095,,,,87.9,2188,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.83,,,,,,,,7,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,180,0.003,0.121,,,,-0.121,,0,0,0.514,0.514,25,28,26,29,1,0,,1.0,,,2.15,-0.29,0.29,47.8,,,,,
FF,2026-03-30,93.5,-1.05,6.52,"Pasquantino, Vinnie",686469,680573,,ball,,,,,11,Ball,R,L,R,KC,MIN,B,,,1,0,2026,-0.8,1.51,-1.531687770965889,4.084654808154531,,,,2,1,Bot,,,,,,,0.5894923525558791,-136.15282933004352,-3.780231349777072,-10.120698685439338,29.680908371048453,-12.737921221712028,3.363057743,1.697244095,,,,94.0,2312,6.6,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.94,,,,,,,,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,195,0.003,0.065,,,,-0.065,,0,0,0.511,0.511,25,28,26,29,1,0,,1.0,,,1.09,0.8,-0.8,52.5,,,,,
FF,2026-03-30,93.8,-0.87,6.45,"Pasquantino, Vinnie",686469,680573,,ball,,,,,13,Ball,R,L,R,KC,MIN,B,,,0,0,2026,-0.71,1.52,-0.3254428963990987,1.220258119715583,,,,2,1,Bot,,,,,,,3.0129656862111087,-136.2236280741112,-10.975098610661382,-9.526863113691723,30.62960991837908,-10.974972978708452,3.363057743,1.697244095,,,,94.3,2358,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.75,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,189,0.001,0.037,,,,-0.037,,0,0,0.51,0.51,25,28,26,29,1,0,,1.0,,,1.08,0.71,-0.71,50.8,,,,,
SI,2026-03-30,92.0,2.7,5.46,"Pasquantino, Vinnie",686469,681892,walk,ball,,,,,14,Vinnie Pasquantino walks.,R,L,L,KC,MIN,B,,,3,1,2026,1.45,0.78,1.0683363124533731,2.1220574037683657,,,,0,6,Bot,,,,,,,-7.354724639468347,-133.87621337419057,-4.239519279516639,18.966908160028662,26.32182229884941,-22.016462391557493,3.363057743,1.697244095,,,,93.4,2433,6.9,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.59,,0.709799,0.7,1.0,0.0,0.0,,43,5,Sinker,2,1,2,1,1,2,2,1,Infield shade,Standard,129,0.019,0.262,,,,-0.262,,1,1,0.753,0.753,29,28,30,29,1,2,2.0,1.0,,,1.89,1.45,1.45,27.6,,,,,
