pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2025-10-11,96.6,-1.37,5.71,"Ballesteros, Moisés",694208,682842,field_out,hit_into_play,,,,,13.0,Moisés Ballesteros flies out to left fielder Jackson Chourio.,D,L,R,MIL,CHC,X,7.0,fly_ball,2,0,2025,-1.13,0.52,-0.2202215698539522,1.3020805071243664,,,,0,8,Top,76.87,111.83,,,,,5.648482352598448,-140.3993651020013,-7.308985224587893,-16.29384004339211,35.31468717232373,-23.704516929749587,3.38,1.61,250.0,78.6,43.0,96.2,2437.0,6.4,813046,661388,683734,668930,702332,687401,694192,663368,686217,54.13,0.053,0.058,0.0,1.0,0.0,0.0,3.0,57,3,Sinker,3,1,1,3,1,3,1,3,Strategic,Standard,219.0,0.059,-0.378,76.2,8.0,0.081,0.378,88.0,2,-2,0.841,0.159,25,21,25,22,1,0,5.0,7.0,2.0,,1.95,1.13,-1.13,35.2,8.209535276356554,-3.67011592302057,37.77037036300872,39.06055086006687,34.58672748351253
SI,2025-10-11,97.4,-1.54,5.86,"Ballesteros, Moisés",694208,682842,,ball,,,,,11.0,Ball,D,L,R,MIL,CHC,B,,,1,0,2025,-1.18,0.38,-1.127046181419475,3.6370110369390254,,,,0,8,Top,,,,,,,3.8069438248273095,-141.8189358279117,-1.2863055961563643,-16.77305321117235,35.3809461659961,-26.94394480278668,3.30204678016866,1.61400594502161,,,,96.8,2436.0,6.1,813046,661388,683734,668930,702332,687401,694192,663368,686217,54.4,,,,,,,,57,2,Sinker,3,1,1,3,1,3,1,3,Strategic,Standard,217.0,-0.014,0.077,,,,-0.077,,2,-2,0.855,0.145,25,21,25,22,1,0,5.0,7.0,2.0,,2.03,1.18,-1.18,34.6,,,,,
SL,2025-10-11,84.6,-1.37,5.95,"Ballesteros, Moisés",694208,682842,,ball,,,,,14.0,Ball,D,L,R,MIL,CHC,B,,,0,0,2025,1.37,0.04,0.0198171482821991,1.4813006631115164,,,,0,8,Top,,,,,,,0.506254182325102,-123.07762456170542,-4.06775552752052,13.724776410162091,27.306955084879597,-31.10866330780411,3.34102608914788,1.62404998004763,,,,83.9,2698.0,6.1,813046,661388,683734,668930,702332,687401,694192,663368,686217,54.41,,,,,,,,57,1,Slider,3,1,1,3,1,3,1,3,Strategic,Standard,60.0,-0.007,0.041,,,,-0.041,,2,-2,0.862,0.138,25,21,25,22,1,0,5.0,7.0,2.0,,3.18,-1.37,1.37,40.4,,,,,
SL,2025-10-04,85.0,-1.84,5.93,"Ballesteros, Moisés",694208,683232,field_out,hit_into_play,,,,,8.0,Moisés Ballesteros grounds out to first baseman Jake Bauers.,D,L,R,MIL,CHC,X,3.0,ground_ball,2,2,2025,0.31,-0.52,0.1353028054135474,1.5857043896167036,621020.0,,,2,9,Top,157.8,169.85,,,,,4.02828969700303,-123.63403186336188,-2.7302073412576533,2.250038091912407,28.4662387848665,-37.04229345422284,3.37,1.61,5.0,100.7,-18.0,85.0,2604.0,6.7,813047,661388,641343,668930,702332,687401,663604,663368,686217,53.81,0.146,0.131,0.0,1.0,0.0,0.0,2.0,78,6,Slider,9,3,3,9,3,9,3,9,Strategic,Standard,51.0,0.001,-0.195,62.8,7.8,0.184,0.195,100.7,6,-6,0.999,0.001,28,21,29,22,1,0,8.0,3.0,2.0,7.0,3.72,-0.31,0.31,54.0,14.933175850559635,1.6038292414910518,36.54511596561414,37.37699483871423,42.51547933694109
FF,2025-10-04,95.9,-1.75,6.09,"Ballesteros, Moisés",694208,683232,,foul,,,,,4.0,Foul,D,L,R,MIL,CHC,S,,,2,2,2025,-0.43,1.42,-0.2871726117979334,2.4525879776176307,621020.0,,,2,9,Top,,,,,,,4.873492280703202,-139.30300675566025,-7.207300764699306,-6.820703433653524,35.93072173945193,-12.19291516862176,3.37,1.61,227.0,79.3,50.0,96.0,2225.0,6.8,813047,661388,641343,668930,702332,687401,663604,663368,686217,53.71,,,,,,,,78,5,4-Seam Fastball,9,3,3,9,3,9,3,9,Strategic,Standard,199.0,0.0,0.0,71.9,6.8,,0.0,88.0,6,-6,0.999,0.001,28,21,29,22,1,0,8.0,3.0,2.0,7.0,1.09,0.43,-0.43,51.4,3.779529250792077,21.45769486003574,29.365445188527065,41.4643095999106,26.417848527851813
FF,2025-10-04,95.8,-1.82,6.05,"Ballesteros, Moisés",694208,683232,,foul,,,,,9.0,Foul,D,L,R,MIL,CHC,S,,,2,1,2025,-0.27,1.77,0.4275758620778139,1.9072659143604744,621020.0,,,2,9,Top,,,,,,,6.576330526032289,-139.05409679153917,-9.38348003671845,-4.958313846608293,31.83006367474808,-7.202201560080229,3.37,1.61,198.0,73.7,54.0,96.4,2426.0,6.8,813047,661388,641343,668930,702332,687401,663604,663368,686217,53.68,,,,,,,,78,4,4-Seam Fastball,9,3,3,9,3,9,3,9,Strategic,Standard,202.0,0.0,-0.083,69.9,7.6,,0.083,88.0,6,-6,0.999,0.001,28,21,29,22,1,0,8.0,3.0,2.0,7.0,0.73,0.27,-0.27,54.5,6.340190183669616,-4.000858793832035,37.72874136452665,33.35650269529682,32.30486716556911
FF,2025-10-04,95.1,-1.92,6.02,"Ballesteros, Moisés",694208,683232,,ball,,,,,14.0,Ball,D,L,R,MIL,CHC,B,,,1,1,2025,-0.21,1.71,0.5499274716545834,1.4251420220492448,621020.0,,,2,9,Top,,,,,,,7.006346683430066,-138.00183973340174,-10.26672532230102,-4.244137715807828,30.204772361972243,-8.245223118177895,3.34667913098984,1.6446873630912,,,,95.8,2449.0,6.8,813047,661388,641343,668930,702332,687401,663604,663368,686217,53.69,,,,,,,,78,3,4-Seam Fastball,9,3,3,9,3,9,3,9,Strategic,Standard,204.0,0.0,0.018,,,,-0.018,,6,-6,0.999,0.001,28,21,29,22,1,0,8.0,3.0,2.0,7.0,0.82,0.21,-0.21,51.7,,,,,
SL,2025-10-04,85.8,-1.89,6.0,"Ballesteros, Moisés",694208,683232,,called_strike,,,,,8.0,Called Strike,D,L,R,MIL,CHC,S,,,1,0,2025,0.39,-0.58,-0.1028333753328102,2.023093647628476,621020.0,,,2,9,Top,,,,,,,3.464411837441953,-124.98661233977369,-1.953756367031822,3.359830371615716,25.995445409228907,-38.10479543320562,3.32278465877934,1.59094275760219,,,,86.2,2667.0,6.6,813047,661388,641343,668930,702332,687401,663604,663368,686217,53.93,,,,,,,,78,2,Slider,9,3,3,9,3,9,3,9,Strategic,Standard,43.0,0.0,-0.042,,,,0.042,,6,-6,0.999,0.001,28,21,29,22,1,0,8.0,3.0,2.0,7.0,3.68,-0.39,0.39,53.4,,,,,
SL,2025-10-04,86.0,-2.04,5.92,"Ballesteros, Moisés",694208,683232,,ball,,,,,13.0,Ball,D,L,R,MIL,CHC,B,,,0,0,2025,0.07,-0.44,-0.8610374202423327,1.166702285151437,,621020.0,,2,9,Top,,,,,,,2.6807511508178594,-125.23441422410976,-4.199151541771385,0.219011996028044,23.331154764171423,-36.25708325022338,3.20098262496595,1.43879548646973,,,,86.9,2667.0,6.7,813047,661388,641343,668930,702332,687401,663604,663368,686217,53.85,,,,,,,,78,1,Slider,9,3,3,9,3,9,3,9,Strategic,Standard,36.0,0.0,0.019,,,,-0.019,,6,-6,0.999,0.001,28,21,29,22,1,0,8.0,3.0,2.0,7.0,3.5,-0.07,0.07,48.0,,,,,
SL,2025-10-01,89.6,-1.76,6.31,"Ballesteros, Moisés",694208,695243,strikeout,swinging_strike,,,,,12.0,Moisés Ballesteros strikes out swinging.,F,L,R,CHC,SD,S,2.0,,1,2,2025,1.01,0.02,0.9402960307309248,2.7093267267736043,,,,1,8,Bot,,,,,,,4.58084316424292,-130.48286434886356,-3.008968273100354,10.66968977513564,25.43388514925263,-31.515285587863023,3.38,1.61,,,,90.4,2517.0,6.6,813064,666023,650333,630105,592518,593428,669369,701538,665487,53.9,,0.0,0.0,1.0,0.0,0.0,,61,4,Slider,0,3,0,3,3,0,0,3,Infield shade,Standard,44.0,-0.012,-0.18,71.7,8.0,,0.18,,-3,-3,0.055,0.055,26,21,27,22,1,0,1.0,3.0,,3.0,2.79,-1.01,1.01,37.4,18.01978143852352,-31.127448525200077,29.67077277555375,30.66232105226591,51.839819916275744
