pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2026-03-31,86.1,-2.26,6.57,"Nuñez, Nasim",683083,691725,strikeout,swinging_strike,,,,,13,Nasim Nuñez strikes out swinging.,R,L,R,PHI,WSH,S,2.0,,2,2,2026,-0.99,0.23,-0.8966569021542159,1.3953736218445942,,,686894.0,1,5,Top,,,,,,,5.279775518235339,-125.19731232386494,-6.311977229887349,-11.511792481721873,24.47112616014219,-28.668832125626068,3.045357612,1.536909449,,,,86.8,1327,6.7,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.81,,0.0,0.0,1.0,0.0,0.0,,34,5,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,215,0.031,-0.222,63.3,6.9,,0.222,,2,-2,0.753,0.247,23,25,23,26,2,1,,,,,2.84,0.99,-0.99,,11.640302197529197,11.328505188177305,30.656263163595213,48.81982579132811,28.70085022053153
FF,2026-03-31,94.2,-2.37,6.54,"Nuñez, Nasim",683083,691725,,foul,,,,,5,Foul,R,L,R,PHI,WSH,S,,,2,1,2026,-0.48,1.25,0.2254607549877748,2.3707543442421426,,,686894.0,1,5,Top,,,,,,,7.811616091114622,-136.80662157041706,-7.780988832050776,-7.761711768028834,29.691551369359463,-14.951912939407606,3.045357612,1.536909449,250.0,82.6,46.0,95.2,2169,7.0,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.54,,,,,,,,34,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,196,0.011,-0.075,70.3,6.4,,0.075,88.0,2,-2,0.742,0.258,23,25,23,26,2,1,,,,,1.33,0.48,-0.48,,0.2701373023980411,10.267950646537196,38.95730469199321,36.801656167198864,21.22378968607742
FF,2026-03-31,94.9,-2.23,6.67,"Nuñez, Nasim",683083,691725,,foul,,,,,2,Foul,R,L,R,PHI,WSH,S,,,2,0,2026,-0.25,1.33,0.0066488011163157,3.120340047672888,,,686894.0,1,5,Top,,,,,,,6.369361909519289,-138.04260696782498,-6.492875800922689,-4.522890563404056,29.522736013262936,-13.880784159212917,3.045357612,1.536909449,276.0,87.7,46.0,95.5,2115,6.6,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.92,,,,,,,,34,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,200,0.011,-0.062,61.3,5.5,,0.062,88.0,2,-2,0.731,0.269,23,25,23,26,2,1,,,,,1.19,0.25,-0.25,,2.7510345572791586,25.046474737512032,28.247938380084467,38.87118170009539,22.061563747250283
FF,2026-03-31,94.5,-2.46,6.5,"Nuñez, Nasim",683083,691725,,ball,,,,,8,Ball,R,L,R,PHI,WSH,B,,,1,0,2026,-0.36,1.15,-0.1230200212332709,1.439587989533616,,,686894.0,1,5,Top,,,,,,,6.857917120338373,-137.24818205395988,-9.868163137330532,-6.079590890167474,29.8028302092592,-15.637036083105675,3.045357612,1.536909449,,,,95.0,2118,6.7,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.83,,,,,,,,34,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,198,-0.011,0.068,,,,-0.068,,2,-2,0.742,0.258,23,25,23,26,2,1,,,,,1.41,0.36,-0.36,,,,,,
SL,2026-03-31,87.1,-2.42,6.56,"Nuñez, Nasim",683083,691725,,ball,,,,,11,Ball,R,L,R,PHI,WSH,B,,,0,0,2026,0.59,0.39,-1.103830792072661,2.4382262755364965,,,686894.0,1,5,Top,,,,,,,1.8909938774017567,-126.80087833154596,-4.330246106562107,5.993914040257693,26.785606540387203,-27.245498078524403,3.045357612,1.536909449,,,,87.5,2403,6.6,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.88,,,,,,,,34,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,149,-0.005,0.035,,,,-0.035,,2,-2,0.747,0.253,23,25,23,26,2,1,,,,,2.62,-0.59,0.59,,,,,,
CU,2026-03-31,80.8,-1.89,6.6,"Nuñez, Nasim",683083,691725,strikeout,swinging_strike,,,,,14,Nasim Nuñez strikes out swinging.,R,L,R,PHI,WSH,S,2.0,,2,2,2026,0.85,-0.89,0.2128931530308242,0.7022540736683718,,,,0,3,Top,,,,,,,2.9876653418528125,-117.59778122434174,-4.456158855723287,7.24256306782068,23.648195844713115,-39.76294564649555,3.045357612,1.536909449,,,,81.2,2686,6.7,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.78,,0.0,0.0,1.0,0.0,0.0,,17,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,45,0.021,-0.232,67.8,7.5,,0.232,,0,0,0.504,0.496,23,25,23,26,1,0,,,,,4.4,-0.85,0.85,,18.604910935348705,-4.957259524035394,42.34734018254304,36.8042716578086,36.93779686542006
FF,2026-03-31,94.9,-2.06,6.62,"Nuñez, Nasim",683083,691725,,called_strike,,,,,7,Called Strike,R,L,R,PHI,WSH,S,,,2,1,2026,-0.35,1.37,-0.8138592952464639,1.704302060318213,,,,0,3,Top,,,,,,,4.020698199525793,-137.94034662291236,-10.074592919845944,-5.341405073379405,30.48071049899917,-12.629659764595685,3.045357612,1.536909449,,,,95.3,2223,6.6,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.94,,,,,,,,17,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,189,0.008,-0.073,,,,0.073,,0,0,0.496,0.504,23,25,23,26,1,0,,,,,1.16,0.35,-0.35,,,,,,
CU,2026-03-31,81.7,-2.08,6.64,"Nuñez, Nasim",683083,691725,,ball,,,,,13,Ball,R,L,R,PHI,WSH,B,,,1,1,2026,0.57,-0.58,-0.0424015142586434,0.9935041293147876,,,,0,3,Top,,,,,,,3.414973418502673,-118.91965418972276,-4.721142780677517,4.742243238279558,23.06284475938579,-36.99092135534973,3.045357612,1.536909449,,,,81.9,2568,6.4,823485,592663,547180,681082,664761,607208,669016,702222,666969,54.05,,,,,,,,17,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,46,-0.005,0.055,,,,-0.055,,0,0,0.501,0.499,23,25,23,26,1,0,,,,,4.0,-0.57,0.57,,,,,,
SL,2026-03-31,88.3,-2.3,6.57,"Nuñez, Nasim",683083,691725,,called_strike,,,,,1,Called Strike,R,L,R,PHI,WSH,S,,,1,0,2026,0.43,0.49,-0.621577332159258,3.0835140675458725,,,,0,3,Top,,,,,,,3.147427794712001,-128.64953660589146,-3.288794258413428,4.146795113726306,25.415878949501856,-26.273263765549828,3.045357612,1.536909449,,,,89.0,2506,6.5,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.96,,,,,,,,17,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,144,0.005,-0.05,,,,0.05,,0,0,0.496,0.504,23,25,23,26,1,0,,,,,2.42,-0.43,0.43,,,,,,
FF,2026-03-31,96.1,-2.17,6.61,"Nuñez, Nasim",683083,691725,,ball,,,,,11,Ball,R,L,R,PHI,WSH,B,,,0,0,2026,-0.59,1.17,-1.16534187470962,3.1426757461737926,,,,0,3,Top,,,,,,,4.006225031061212,-139.88982535346702,-6.11464163691656,-8.615489870582957,30.76869622180944,-15.64243898323728,3.045357612,1.536909449,,,,96.7,2182,6.5,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.96,,,,,,,,17,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,195,-0.004,0.041,,,,-0.041,,0,0,0.5,0.5,23,25,23,26,1,0,,,,,1.29,0.59,-0.59,,,,,,
