pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-03-30,91.9,-0.75,6.41,"Garcia, Maikel",672580,680573,double,hit_into_play,,,,,5,Maikel Garcia doubles (1) on a sharp line drive to left fielder Austin Martin.,R,R,R,KC,MIN,X,7.0,line_drive,3,1,2026,-0.58,1.44,-0.2627565592089,2.3639119542635414,,,,1,5,Bot,60.5,117.31,,,,,2.524286911687269,-133.71934963102126,-7.421329798282987,-7.475842762584872,29.690333119483014,-13.463104896759043,3.262130906,1.646309055,186.0,106.8,11.0,92.9,1957,7.0,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.53,0.931,0.944,1.25,1.0,1.0,1.0,4.0,37,5,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,192,0.032,0.477,77.4,7.8,1.256,-0.477,106.8,1,1,0.696,0.696,25,26,26,26,3,2,,1.0,,,1.26,0.58,0.58,54.8,10.517985372252063,-14.949313007399134,29.42036148973188,30.26303278858737,40.44301271645193
FF,2026-03-30,92.2,-0.79,6.42,"Garcia, Maikel",672580,680573,,ball,,,,,13,Ball,R,R,R,KC,MIN,B,,,2,1,2026,-0.51,1.55,-0.7594750446219998,1.502443952495419,,,,1,5,Bot,,,,,,,1.2124239254790312,-133.90435320270794,-9.844519011843028,-6.380144191972862,31.01083069333659,-11.596014674863971,3.262130906,1.646309055,,,,92.7,1991,6.9,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.65,,,,,,,,37,4,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,197,0.007,0.121,,,,-0.121,,1,1,0.689,0.689,25,26,26,26,3,2,,1.0,,,1.16,0.51,0.51,50.2,,,,,
SL,2026-03-30,85.0,-1.05,6.34,"Garcia, Maikel",672580,680573,,ball,,,,,13,Ball,R,R,R,KC,MIN,B,,,1,1,2026,0.28,0.23,-1.1593617281645516,1.8067177956434677,,,,1,5,Bot,,,,,,,-0.8316965896867069,-123.6928137218192,-4.513048631734204,3.0627099449716004,26.583079277637665,-29.04082118276035,3.262130906,1.646309055,,,,85.4,2138,6.8,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.75,,,,,,,,37,3,Slider,2,1,2,1,1,2,2,1,Standard,Standard,162,0.003,0.055,,,,-0.055,,1,1,0.686,0.686,25,26,26,26,3,2,,1.0,,,2.94,-0.28,-0.28,48.1,,,,,
FF,2026-03-30,92.3,-1.02,6.35,"Garcia, Maikel",672580,680573,,ball,,,,,11,Ball,R,R,R,KC,MIN,B,,,0,1,2026,-0.55,1.47,-0.6788965674489976,3.7739827303876057,,,,1,5,Bot,,,,,,,2.081016858896675,-134.31810043151162,-3.799223020180856,-7.06431389095371,30.175486964227677,-13.81347533155012,3.262130906,1.646309055,,,,92.7,2208,6.6,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.88,,,,,,,,37,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,197,0.001,0.029,,,,-0.029,,1,1,0.685,0.685,25,26,26,26,3,2,,1.0,,,1.22,0.55,0.55,49.5,,,,,
FF,2026-03-30,92.3,-0.87,6.34,"Garcia, Maikel",672580,680573,,called_strike,,,,,8,Called Strike,R,R,R,KC,MIN,S,,,0,0,2026,-0.5,1.41,-0.0878723938627271,1.871588477926368,,,,1,5,Bot,,,,,,,3.090304142212998,-134.26436413015708,-8.474638878380327,-6.707749560346986,28.910773225595424,-13.484301360662595,3.262130906,1.646309055,,,,92.9,2005,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.83,,,,,,,,37,1,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,196,-0.002,-0.039,,,,0.039,,1,1,0.687,0.687,25,26,26,26,3,2,,1.0,,,1.27,0.5,0.5,46.7,,,,,
FF,2026-03-30,92.3,-0.86,6.45,"Garcia, Maikel",672580,680573,single,hit_into_play,,,,,9,Maikel Garcia singles on a ground ball to third baseman Royce Lewis.,R,R,R,KC,MIN,X,5.0,ground_ball,3,2,2026,-0.29,1.6,0.5848643857070174,1.875425669916247,,,,2,2,Bot,103.67,159.79,,,,,4.303365102435281,-134.09119307286596,-9.16471424095309,-4.4518607859788135,29.64059946394257,-11.047589696977608,3.262130906,1.646309055,103.0,94.7,5.0,93.1,2100,6.9,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.61,0.48,0.449,0.9,1.0,1.0,0.0,4.0,18,6,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,188,0.009,0.258,75.6,8.2,0.555,-0.258,94.7,1,1,0.623,0.623,25,26,26,26,2,1,,1.0,,,1.09,0.29,0.29,52.6,7.06550878505568,-13.993919377455802,28.535695570482204,38.63563735533618,41.61983777036581
FS,2026-03-30,87.5,-0.83,6.4,"Garcia, Maikel",672580,680573,,ball,,,,,14,Ball,R,R,R,KC,MIN,B,,,2,2,2026,-0.91,0.94,0.9254716899455732,1.2230864649720503,,,,2,2,Bot,,,,,,,6.158361920314108,-127.11435896906347,-8.112449100961172,-11.09935853850128,26.805826740538887,-20.42302481390064,3.262130906,1.646309055,,,,88.4,1175,7.0,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.51,,,,,,,,18,5,Split-Finger,2,1,2,1,1,2,2,1,Standard,Standard,197,0.003,0.104,,,,-0.104,,1,1,0.62,0.62,25,26,26,26,2,1,,1.0,,,2.05,0.91,0.91,54.6,,,,,
FS,2026-03-30,87.1,-1.0,6.36,"Garcia, Maikel",672580,680573,,ball,,,,,13,Ball,R,R,R,KC,MIN,B,,,1,2,2026,-0.84,0.71,-0.4784056157671991,0.4714759370876002,,,,2,2,Bot,,,,,,,3.02996965714771,-126.75872198966252,-9.36298365544302,-9.67636790063404,22.31867417323979,-22.93437170244706,3.262130906,1.646309055,,,,88.6,1204,6.9,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.57,,,,,,,,18,4,Split-Finger,2,1,2,1,1,2,2,1,Standard,Standard,197,0.002,0.042,,,,-0.042,,1,1,0.618,0.618,25,26,26,26,2,1,,1.0,,,2.26,0.84,0.84,48.2,,,,,
FF,2026-03-30,94.3,-0.84,6.37,"Garcia, Maikel",672580,680573,,called_strike,,,,,9,Called Strike,R,R,R,KC,MIN,S,,,1,1,2026,-0.68,1.35,0.3950940561015882,1.963071904715608,,,,2,2,Bot,,,,,,,4.762414982099733,-136.9991967037441,-8.61241131994046,-9.654487286602436,30.23192750672919,-13.437037145090333,3.262130906,1.646309055,,,,95.0,2305,6.8,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.71,,,,,,,,18,3,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,194,-0.003,-0.062,,,,0.062,,1,1,0.621,0.621,25,26,26,26,2,1,,1.0,,,1.22,0.68,0.68,48.9,,,,,
SL,2026-03-30,84.5,-1.1,6.41,"Garcia, Maikel",672580,680573,,foul,,,,,14,Foul,R,R,R,KC,MIN,S,,,1,0,2026,0.2,0.29,0.3418801822479015,1.0947605007591563,,,,2,2,Bot,,,,,,,2.916942513136493,-123.00119319822058,-6.41176629600354,1.4939415202483906,22.855103749673145,-28.248566653899434,3.262130906,1.646309055,2.0,59.0,-36.0,85.2,2259,6.6,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.89,,,,,,,,18,2,Slider,2,1,2,1,1,2,2,1,Standard,Standard,140,-0.001,-0.054,71.3,8.1,,0.054,88.0,1,1,0.622,0.622,25,26,26,26,2,1,,1.0,,,2.89,-0.2,-0.2,50.0,5.781126554586569,-8.90700877631057,34.54614739608594,35.77389362236488,40.87620446218233
CU,2026-03-30,77.1,-0.87,6.42,"Garcia, Maikel",672580,680573,,ball,,,,,14,Ball,R,R,R,KC,MIN,B,,,0,0,2026,0.44,-1.04,1.1435001324140075,1.477600225291564,,,,2,2,Bot,,,,,,,3.441518887240036,-112.35345652478604,-1.4066351423511612,3.0850792268965908,19.94030976415258,-40.92724410858325,3.262130906,1.646309055,,,,77.7,2648,6.6,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.93,,,,,,,,18,1,Curveball,2,1,2,1,1,2,2,1,Standard,Standard,33,0.001,0.037,,,,-0.037,,1,1,0.621,0.621,25,26,26,26,2,1,,1.0,,,4.85,-0.44,-0.44,52.7,,,,,
SI,2026-03-30,94.0,-2.55,4.77,"Garcia, Maikel",672580,623437,strikeout,swinging_strike,,,,,13,Maikel Garcia strikes out swinging. Kyle Isbel steals (2) 2nd base.,R,R,R,KC,MIN,S,2.0,,3,2,2026,-1.62,-0.18,-0.0428394832052265,1.4725935105625862,,,664728.0,1,7,Bot,,,,,,,10.019416524476728,-136.5843962265427,-2.2216580641884764,-22.475251455662992,28.86554478287249,-34.138375222876725,3.262130906,1.646309055,,,,93.8,2232,6.1,824135,680777,605170,807712,668904,686797,668885,621439,670242,54.36,,0.0,0.0,1.0,0.0,0.0,,53,7,Sinker,3,1,3,1,1,3,3,1,Standard,Standard,250,-0.009,-0.32,76.4,8.1,,0.32,,2,2,0.889,0.889,35,26,35,26,1,3,2.0,1.0,,,2.76,1.62,1.62,9.6,16.422905108421535,-14.3343647901711,32.634925155852294,33.91475379351401,41.2469288136928
