pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-03-31,96.5,-2.23,5.72,"Swanson, Dansby",621020,667755,,ball,,,,,12.0,Ball,R,R,R,CHC,LAA,B,,,0,0,2026,-0.65,1.28,1.098821886407075,2.4751303932791173,,,,1,2,Bot,,,,,,,10.286669874273946,-140.16803842703416,-5.829058219800272,-10.901330859190942,31.86439782160175,-14.1454046962983,3.218249672,1.624163386,,,,96.9,2207.0,6.6,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.87,,,,,,,,15,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,226.0,0.003,0.039,,,,-0.039,,0,0,0.528,0.528,27,32,28,32,1,0,,,,,1.18,0.65,0.65,,,,,,
FS,2026-03-31,88.9,-1.73,5.91,"Swanson, Dansby",621020,681217,strikeout,swinging_strike,,,,,13.0,Dansby Swanson strikes out swinging.,R,R,R,CHC,LAA,S,2.0,,1,2,2026,-1.42,0.37,-0.2935024735468867,0.96297992303816,,,663538.0,1,7,Bot,,,,,,,6.43916940393392,-129.21547608013748,-6.564909491115416,-17.273851339542226,25.88903000913349,-26.8438211614444,3.218249672,1.624163386,,,,88.3,1084.0,5.9,824699,681351,694384,672724,600869,687263,666139,545361,666176,54.63,,0.0,0.0,1.0,0.0,0.0,,56,4,Split-Finger,0,2,0,2,2,0,0,2,Infield shade,Standard,248.0,-0.036,-0.178,71.0,8.6,,0.178,,-2,-2,0.212,0.212,26,32,26,32,1,2,,,,,2.51,1.42,1.42,,25.309144641029427,-20.48718720602288,44.13440176209338,34.61955895894161,44.54156293254803
FF,2026-03-31,93.1,-1.89,5.75,"Swanson, Dansby",621020,605447,walk,ball,,,,,14.0,Dansby Swanson walks.,R,R,R,CHC,LAA,B,,,3,1,2026,-0.08,1.64,1.9968723191753792,1.455586507009814,,,,2,9,Bot,,,,,,,10.21025500229527,-134.88274263484666,-8.754645525278105,-3.290398765999457,31.053796242449557,-10.346961599130037,3.218249672,1.624163386,,,,94.7,2447.0,7.6,824699,681351,694384,624428,672724,687263,669326,545361,666176,52.93,,0.709799,0.7,1.0,0.0,0.0,,72,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,202.0,0.019,0.173,,,,-0.173,,-2,-2,0.027,0.027,33,32,33,32,1,3,,,,,1.03,0.08,0.08,,,,,,
SL,2026-03-31,82.9,-1.74,5.93,"Swanson, Dansby",621020,605447,,ball,,,,,11.0,Ball,R,R,R,CHC,LAA,B,,,2,1,2026,0.45,-0.4,-1.3898572642751996,3.272072790890848,,,,2,9,Bot,,,,,,,-0.1234081079894942,-120.64377311481508,1.4781961310561422,4.439416036051542,25.23823834631081,-36.57255144465612,3.218249672,1.624163386,,,,83.9,2269.0,7.1,824699,681351,694384,624428,672724,687263,669326,545361,666176,53.42,,,,,,,,72,4,Slider,0,2,0,2,2,0,0,2,Standard,Standard,80.0,0.009,0.117,,,,-0.117,,-2,-2,0.018,0.018,33,32,33,32,1,3,,,,,3.73,-0.45,-0.45,,,,,,
ST,2026-03-31,86.5,-2.07,5.72,"Swanson, Dansby",621020,681217,,called_strike,,,,,12.0,Called Strike,R,R,R,CHC,LAA,S,,,1,1,2026,0.6,0.37,0.2496682388122704,3.378581287892434,,,663538.0,1,7,Bot,,,,,,,4.171845546146874,-125.89965427254286,0.0993211994224347,5.339281348756543,28.83141358050346,-28.497491796525548,3.218249672,1.624163386,,,,85.3,2769.0,5.8,824699,681351,694384,672724,600869,687263,666139,545361,666176,54.72,,,,,,,,56,3,Sweeper,0,2,0,2,2,0,0,2,Infield shade,Standard,63.0,-0.013,-0.056,,,,0.056,,-2,-2,0.225,0.225,26,32,26,32,1,2,,,,,2.7,-0.6,-0.6,,,,,,
SI,2026-03-31,95.8,-1.86,5.77,"Swanson, Dansby",621020,681217,,called_strike,,,,,2.0,Called Strike,R,R,R,CHC,LAA,S,,,1,0,2026,-1.1,0.85,-0.0826620407398073,3.075332120028154,,,663538.0,1,7,Bot,,,,,,,7.11968612933935,-139.48482779412348,-3.3053363341682758,-15.958263890220117,28.76443827836061,-20.45219205340446,3.218249672,1.624163386,,,,95.7,2325.0,6.0,824699,681351,694384,672724,600869,687263,666139,545361,666176,54.51,,,,,,,,56,2,Sinker,0,2,0,2,2,0,0,2,Infield shade,Standard,211.0,-0.01,-0.056,,,,0.056,,-2,-2,0.235,0.235,26,32,26,32,1,2,,,,,1.61,1.1,1.1,,,,,,
FF,2026-03-31,95.1,-1.31,6.06,"Swanson, Dansby",621020,605447,,ball,,,,,12.0,Ball,R,R,R,CHC,LAA,B,,,1,1,2026,-0.03,1.57,1.4865172512918836,3.1701977603832443,,,,2,9,Bot,,,,,,,7.451360617101517,-138.11084652038085,-5.373105114989535,-2.1514306697926746,33.89020325505969,-11.053787530588894,3.218249672,1.624163386,,,,96.7,2415.0,7.6,824699,681351,694384,624428,672724,687263,669326,545361,666176,52.94,,,,,,,,72,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,191.0,0.003,0.053,,,,-0.053,,-2,-2,0.015,0.015,33,32,33,32,1,3,,,,,0.98,0.03,0.03,,,,,,
FF,2026-03-31,94.3,-1.4,5.98,"Swanson, Dansby",621020,605447,,called_strike,,,,,14.0,Called Strike,R,R,R,CHC,LAA,S,,,1,0,2026,-0.33,1.56,0.9208725238168528,1.73279703979805,,,,2,9,Bot,,,,,,,6.8725300426494496,-136.8851866180105,-8.770420695128296,-5.758561044644484,31.29311536373461,-10.74622340384706,3.218249672,1.624163386,,,,96.2,2473.0,7.6,824699,681351,694384,624428,672724,687263,669326,545361,666176,52.91,,,,,,,,72,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,196.0,-0.003,-0.054,,,,0.054,,-2,-2,0.018,0.018,33,32,33,32,1,3,,,,,1.02,0.33,0.33,,,,,,
FS,2026-03-31,86.7,-1.97,5.85,"Swanson, Dansby",621020,681217,,ball,,,,,14.0,Ball,R,R,R,CHC,LAA,B,,,0,0,2026,-1.12,0.1,0.6800567795260031,1.4547951346801464,,,663538.0,1,7,Bot,,,,,,,8.506242425303862,-126.08329513222174,-4.315316046842916,-13.629241475282964,22.67014242682772,-30.46764797200404,3.218249672,1.624163386,,,,86.5,1197.0,5.9,824699,681351,694384,672724,600869,687263,666139,545361,666176,54.57,,,,,,,,56,1,Split-Finger,0,2,0,2,2,0,0,2,Infield shade,Standard,242.0,0.007,0.035,,,,-0.035,,-2,-2,0.228,0.228,26,32,26,32,1,2,,,,,2.91,1.12,1.12,,,,,,
SL,2026-03-31,84.1,-1.67,6.03,"Swanson, Dansby",621020,605447,,ball,,,,,14.0,Ball,R,R,R,CHC,LAA,B,,,0,0,2026,0.37,-0.4,0.1559184111592714,1.2857974678623885,,,,2,9,Bot,,,,,,,3.49263449634307,-122.4020777442614,-3.599966608448902,3.047148869875753,24.76186846428166,-35.63326776371237,3.218249672,1.624163386,,,,85.6,2251.0,7.3,824699,681351,694384,624428,672724,687263,669326,545361,666176,53.19,,,,,,,,72,1,Slider,0,2,0,2,2,0,0,2,Standard,Standard,72.0,0.003,0.037,,,,-0.037,,-2,-2,0.015,0.015,33,32,33,32,1,3,,,,,3.62,-0.37,-0.37,,,,,,
FC,2026-03-30,89.0,-3.36,5.92,"Swanson, Dansby",621020,696270,single,hit_into_play,,,,,5.0,Dansby Swanson singles on a sharp line drive to left fielder Josh Lowe. Moisés Ballesteros to 2nd.,R,R,R,CHC,LAA,X,7.0,line_drive,3,1,2026,-0.04,0.96,0.1999249748660913,2.6797735234011637,,,694208.0,2,3,Bot,75.49,102.67,,,,,8.710928430818923,-129.41489875203874,-3.8273510324224542,-2.0312940647548587,22.88489242725152,-20.7208029094785,3.218249672,1.624163386,154.0,107.5,9.0,89.5,2531.0,6.3,824702,681351,694384,672724,660162,687263,666139,545361,666176,54.23,0.734,0.725,0.9,1.0,1.0,0.0,4.0,27,5,Cutter,6,0,6,0,0,6,6,0,Infield shade,Standard,211.0,0.002,0.228,,,0.904,-0.228,107.5,6,6,0.955,0.955,23,32,24,32,2,1,,1.0,,,1.89,0.04,0.04,13.2,,,,,
FC,2026-03-30,87.3,-3.49,5.92,"Swanson, Dansby",621020,696270,,called_strike,,,,,8.0,Called Strike,R,R,R,CHC,LAA,S,,,3,0,2026,0.32,0.64,0.1798170526320093,1.8701428682216772,,,694208.0,2,3,Bot,,,,,,,8.036249076673725,-126.95313114530391,-4.719184471300926,1.9263064038960689,24.547507966037468,-24.49340758176813,3.218249672,1.624163386,,,,87.4,2542.0,6.3,824702,681351,694384,672724,660162,687263,666139,545361,666176,54.23,,,,,,,,27,4,Cutter,6,0,6,0,0,6,6,0,Infield shade,Standard,191.0,-0.001,-0.048,,,,0.048,,6,6,0.956,0.956,23,32,24,32,2,1,,1.0,,,2.34,-0.32,-0.32,17.4,,,,,
SI,2026-03-30,92.7,-3.39,5.85,"Swanson, Dansby",621020,696270,,ball,,,,,14.0,Ball,R,R,R,CHC,LAA,B,,,2,0,2026,-1.39,0.36,1.5581329152549426,1.6015047629017836,,,694208.0,2,3,Bot,,,,,,,15.50995259882918,-134.07029605930677,-5.571825812375888,-20.0374880781427,27.31993443985552,-26.75523039976077,3.218249672,1.624163386,,,,92.5,2353.0,6.4,824702,681351,694384,672724,660162,687263,666139,545361,666176,54.13,,,,,,,,27,3,Sinker,6,0,6,0,0,6,6,0,Standard,Standard,234.0,0.001,0.083,,,,-0.083,,6,6,0.955,0.955,23,32,24,32,2,1,,1.0,,,2.32,1.39,1.39,15.9,,,,,
ST,2026-03-30,76.6,-3.15,5.96,"Swanson, Dansby",621020,696270,,ball,,,,,12.0,Ball,R,R,R,CHC,LAA,B,,,1,0,2026,1.0,0.43,0.8706687989309986,2.795650156140244,,,694208.0,2,3,Bot,,,,,,,6.532954189763288,-111.4705255355166,-0.2290709955795367,7.120199494434087,20.78680991120612,-28.76521746353437,3.218249672,1.624163386,,,,76.4,2462.0,6.2,824702,681351,694384,672724,660162,687263,666139,545361,666176,54.26,,,,,,,,27,2,Sweeper,6,0,6,0,0,6,6,0,Standard,Standard,79.0,0.001,0.048,,,,-0.048,,6,6,0.954,0.954,23,32,24,32,2,1,,1.0,,,3.46,-1.0,-1.0,20.5,,,,,
ST,2026-03-30,78.8,-3.19,5.92,"Swanson, Dansby",621020,696270,,ball,,,,,14.0,Ball,R,R,R,CHC,LAA,B,,,0,0,2026,0.84,0.45,2.104396146013986,1.8571931440594835,,,694208.0,2,3,Bot,,,,,,,9.759487577313744,-114.47841203195529,-2.5980685019684318,5.586735043557408,20.738051479870894,-27.962527696109312,3.218249672,1.624163386,,,,78.8,2547.0,6.3,824702,681351,694384,672724,660162,687263,666139,545361,666176,54.18,,,,,,,,27,1,Sweeper,6,0,6,0,0,6,6,0,Standard,Standard,79.0,0.0,0.035,,,,-0.035,,6,6,0.954,0.954,23,32,24,32,2,1,,1.0,,,3.23,-0.84,-0.84,25.4,,,,,
ST,2026-03-30,80.6,-2.71,5.77,"Swanson, Dansby",621020,696270,field_out,hit_into_play,,,,,2.0,Dansby Swanson flies out to left fielder Josh Lowe.,R,R,R,CHC,LAA,X,7.0,fly_ball,2,1,2026,0.76,0.66,-0.0167366249067665,3.0568534150241096,,,,0,2,Bot,89.09,75.04,,,,,4.4545567543210645,-117.43309063907982,-0.5530088582760044,6.3870667010060655,18.762363074066982,-26.07370953630637,3.218249672,1.624163386,320.0,95.1,52.0,81.3,2517.0,6.4,824702,681351,694384,672724,660162,687263,666139,545361,666176,54.12,0.006,0.008,0.0,1.0,0.0,0.0,3.0,15,4,Sweeper,3,0,3,0,0,3,3,0,Infield shade,Standard,93.0,-0.014,-0.305,71.9,7.4,0.013,0.305,95.1,3,3,0.823,0.823,23,32,24,32,1,0,,1.0,,,2.79,-0.76,-0.76,18.6,23.61632343915616,-5.333684991255181,30.370001148251504,35.986906962799935,39.00089014218551
SI,2026-03-30,92.2,-2.73,5.85,"Swanson, Dansby",621020,696270,,foul,,,,,2.0,Foul,R,R,R,CHC,LAA,S,,,2,0,2026,-0.74,0.73,-0.07416004531465,3.256519309505395,,,,0,2,Bot,,,,,,,8.313084390129838,-134.07194536841874,-2.179743513346943,-10.713283022792211,28.68397761523577,-23.14890538326041,3.218249672,1.624163386,133.0,79.9,10.0,92.4,2330.0,6.4,824702,681351,694384,672724,660162,687263,666139,545361,666176,54.1,,,,,,,,15,3,Sinker,3,0,3,0,0,3,3,0,Infield shade,Standard,224.0,-0.004,-0.072,72.4,7.2,,0.072,88.0,3,3,0.827,0.827,23,32,24,32,1,0,,1.0,,,1.96,0.74,0.74,19.0,19.111706224447104,-2.931690879179901,29.95055308309542,35.18657032176566,32.36560314220107
FC,2026-03-30,90.0,-2.79,5.79,"Swanson, Dansby",621020,696270,,ball,,,,,14.0,Ball,R,R,R,CHC,LAA,B,,,1,0,2026,-0.12,0.71,1.6563461479377557,1.619468992467632,,,,0,2,Bot,,,,,,,11.125364756864816,-130.65224649394042,-5.666915520745083,-3.643594181606405,26.352460013129345,-23.04000481007795,3.218249672,1.624163386,,,,90.0,2561.0,6.3,824702,681351,694384,672724,660162,687263,666139,545361,666176,54.2,,,,,,,,15,2,Cutter,3,0,3,0,0,3,3,0,Infield shade,Standard,211.0,0.004,0.077,,,,-0.077,,3,3,0.823,0.823,23,32,24,32,1,0,,1.0,,,2.11,0.12,0.12,16.9,,,,,
FC,2026-03-30,89.3,-2.62,5.79,"Swanson, Dansby",621020,696270,,ball,,,,,14.0,Ball,R,R,R,CHC,LAA,B,,,0,0,2026,0.19,1.02,1.3958836769767202,1.1793853808690364,,,,0,2,Bot,,,,,,,9.374429606587062,-129.60639418588764,-7.2853322119724995,0.379976745677646,24.942285672293284,-19.37608383588833,3.218249672,1.624163386,,,,89.8,2562.0,6.6,824702,681351,694384,672724,660162,687263,666139,545361,666176,53.94,,,,,,,,15,1,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,207.0,0.002,0.041,,,,-0.041,,3,3,0.821,0.821,23,32,24,32,1,0,,1.0,,,1.84,-0.19,-0.19,18.6,,,,,
FF,2026-03-30,91.3,-2.01,5.85,"Swanson, Dansby",621020,641312,single,hit_into_play,,,,,5.0,Dansby Swanson singles on a sharp line drive to center fielder Mike Trout. Nico Hoerner scores.,R,R,R,CHC,LAA,X,8.0,line_drive,0,2,2026,0.07,0.91,-0.1566954064896462,2.5915484372705686,663538.0,,,2,7,Bot,119.89,68.49,,,,,4.52731987727375,-133.00307520757423,-4.192314889363908,-0.1177233931011231,27.03439436740865,-20.728439277760867,3.218249672,1.624163386,274.0,100.9,14.0,93.0,2534.0,7.1,824702,681351,694384,672724,660162,687263,666139,545361,666176,53.38,0.809,0.811,0.9,1.0,1.0,0.0,4.0,59,3,4-Seam Fastball,6,2,6,2,2,7,7,2,Infield shade,Standard,180.0,0.016,0.835,69.8,6.8,1.074,-0.835,100.9,4,4,0.968,0.968,31,32,32,32,1,3,,1.0,,,1.81,-0.07,-0.07,48.2,7.06972847849065,7.834952125713922,35.5473328931721,33.26717214686009,29.024626021299536
CH,2026-03-30,85.8,-1.77,6.23,"Swanson, Dansby",621020,641312,,foul,,,,,1.0,Foul,R,R,R,CHC,LAA,S,,,0,1,2026,-1.29,0.31,-0.7580981489224055,2.8969638913816915,663538.0,,,2,7,Bot,,,,,,,5.064124503696629,-124.69103605479675,-1.9256031416530972,-14.478457490687791,29.186892277209267,-28.81677017739102,3.218249672,1.624163386,255.0,89.7,55.0,85.9,1249.0,6.8,824702,681351,694384,672724,660162,687263,666139,545361,666176,53.73,,,,,,,,59,2,Changeup,6,2,6,2,2,6,6,2,Infield shade,Standard,221.0,-0.001,-0.062,70.3,8.0,,0.062,89.7,4,4,0.969,0.969,31,32,32,32,1,3,,1.0,,,2.84,1.29,1.29,48.2,21.32839977099424,-18.67978115710073,34.948245460452306,26.40016182840557,40.12496611166156
SL,2026-03-30,89.5,-1.74,6.2,"Swanson, Dansby",621020,641312,,swinging_strike,,,,,12.0,Swinging Strike,R,R,R,CHC,LAA,S,,,0,0,2026,0.57,0.15,0.9994064675278536,2.8218850585726267,663538.0,,,2,7,Bot,,,,,,,5.484804092650664,-130.2339861809284,-2.426356144012789,5.317118070349759,28.36977858922081,-30.20364341467865,3.218249672,1.624163386,,,,90.1,2694.0,6.7,824702,681351,694384,672724,660162,687263,666139,545361,666176,53.78,,,,,,,,59,1,Slider,6,2,6,2,2,6,6,2,Infield shade,Standard,151.0,-0.001,-0.044,40.3,7.1,,0.044,,4,4,0.97,0.97,31,32,32,32,1,3,,1.0,,,2.71,-0.57,-0.57,53.5,13.041724137652526,21.934992753427206,29.59132171777935,47.37440727080322,16.266835724741014
