pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2026-03-31,74.6,-0.59,6.42,"Yastrzemski, Mike",573262,650644,field_out,hit_into_play,,,,,7,Mike Yastrzemski grounds out to first baseman Nick Kurtz.,R,L,R,ATL,ATH,X,3.0,ground_ball,1,2,2026,1.05,-1.31,-0.4826005298437783,2.0477713521778096,,,,1,4,Bot,159.13,169.8,,,,,-1.6453025368062135,-108.5375122039126,0.8414667314959465,8.593298091341541,20.951117281988324,-42.85558266462658,3.125221457,1.577214567,4.0,84.0,-29.0,73.3,3120,5.5,824942,669127,701762,628451,691777,805779,691016,672016,671732,54.97,0.049,0.042,0.0,1.0,0.0,0.0,2.0,33,4,Curveball,1,4,1,4,4,1,1,4,Infield shade,Standard,37,-0.012,-0.18,70.1,7.8,0.054,0.18,88.0,-3,-3,0.186,0.186,31,35,31,36,2,1,,,,,5.44,-1.05,1.05,,13.867838196113524,-8.516405199839989,26.70381227809989,38.86261548347935,41.84883610150895
FC,2026-03-31,87.2,-0.85,6.2,"Yastrzemski, Mike",573262,650644,,foul,,,,,3,Foul,R,L,R,ATL,ATH,S,,,1,1,2026,0.22,0.58,0.8003325433956974,3.017297702181351,,,,1,4,Bot,,,,,,,3.418627341458508,-127.1320704168565,-2.5870607824761658,1.787641681048575,22.10778565632032,-25.52512843244377,3.125221457,1.577214567,203.0,74.4,23.0,86.8,2635,5.6,824942,669127,701762,628451,691777,805779,691016,672016,671732,54.93,,,,,,,,33,3,Cutter,1,4,1,4,4,1,1,4,Standard,Standard,181,-0.004,-0.064,73.6,7.6,,0.064,88.0,-3,-3,0.19,0.19,31,35,31,36,2,1,,,,,2.37,-0.22,0.22,,14.203003319775789,-27.26037903269181,25.121246935308456,22.987153007742148,39.14188596622781
FS,2026-03-31,84.9,-1.05,6.04,"Yastrzemski, Mike",573262,650644,,swinging_strike,,,,,1,Swinging Strike,R,L,R,ATL,ATH,S,,,1,0,2026,-0.73,0.99,-0.2963247835137718,2.664722225327026,,,,1,4,Bot,,,,,,,3.1883705120200165,-123.75130960474296,-3.412483765302888,-8.154063717964704,22.64755213220511,-21.503747788585777,3.125221457,1.577214567,,,,84.4,1744,5.7,824942,669127,701762,628451,691777,805779,691016,672016,671732,54.84,,,,,,,,33,2,Split-Finger,1,4,1,4,4,1,1,4,Infield shade,Standard,225,-0.004,-0.049,72.9,6.7,,0.049,,-3,-3,0.194,0.194,31,35,31,36,2,1,,,,,2.14,0.73,-0.73,,-1.203768995056728,18.74795881735809,29.438579246250224,35.951066643451945,20.02119901424814
FC,2026-03-31,86.4,-0.96,6.26,"Yastrzemski, Mike",573262,650644,,ball,,,,,11,Ball,R,L,R,ATL,ATH,B,,,0,0,2026,0.25,0.59,-0.960490256852626,2.99875705991715,,,,1,4,Bot,,,,,,,-0.518254399957649,-126.00495205317227,-2.65512576253357,2.7745529221609897,21.89681808898552,-25.523522715073756,3.125221457,1.577214567,,,,86.1,2575,5.7,824942,669127,701762,628451,691777,805779,691016,672016,671732,54.83,,,,,,,,33,1,Cutter,1,4,1,4,4,1,1,4,Infield shade,Standard,171,0.003,0.039,,,,-0.039,,-3,-3,0.191,0.191,31,35,31,36,2,1,,,,,2.41,-0.25,0.25,,,,,,
FF,2026-03-31,95.5,2.12,5.96,"Yastrzemski, Mike",573262,663687,walk,ball,,,,,13,Mike Yastrzemski walks. Austin Riley to 2nd.,R,L,L,ATL,ATH,B,,,3,2,2026,0.74,1.28,-1.4332091827288589,0.93180657626641,,,663586.0,1,6,Bot,,,,,,,-10.937665611616763,-138.27044805975865,-10.234676160956612,11.94669153057311,31.80885341687082,-13.463726229871067,3.125221457,1.577214567,,,,95.5,2329,6.6,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.89,,0.709799,0.7,1.0,0.0,0.0,,49,6,4-Seam Fastball,2,5,2,5,5,2,2,5,Infield shade,Standard,152,0.045,0.266,,,,-0.266,,-3,-3,0.175,0.175,29,35,30,36,1,2,,,,,1.25,0.74,0.74,,,,,,
SL,2026-03-31,84.6,2.15,6.01,"Yastrzemski, Mike",573262,663687,,ball,,,,,13,Ball,R,L,L,ATL,ATH,B,,,2,2,2026,-0.62,1.14,-1.417542358924324,1.4924203747095277,,,663586.0,1,6,Bot,,,,,,,-6.966456566632604,-122.86128107171646,-6.182890208149517,-4.749144171452452,26.82894864543121,-19.57712167430381,3.125221457,1.577214567,,,,84.4,2220,6.5,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.99,,,,,,,,49,5,Slider,2,5,2,5,5,2,2,5,Infield shade,Standard,227,0.013,0.098,,,,-0.098,,-3,-3,0.162,0.162,29,35,30,36,1,2,,,,,2.09,-0.62,-0.62,,,,,,
CU,2026-03-31,78.7,-0.81,6.35,"Yastrzemski, Mike",573262,650644,field_out,hit_into_play,,,,,5,Mike Yastrzemski flies out to center fielder Denzel Clarke.,R,L,R,ATL,ATH,X,8.0,fly_ball,0,0,2026,0.8,-1.09,-0.0595094683916374,2.4095338233263623,,,621566.0,2,1,Bot,104.87,75.16,,,,,0.0972428234038805,-114.69269375619334,0.5027053460267259,7.098109390805918,20.72273922891544,-42.11788325831149,3.125221457,1.577214567,312.0,84.2,34.0,77.8,2988,5.5,824942,669127,701762,628451,691777,805779,691016,672016,671732,54.99,0.017,0.021,0.0,1.0,0.0,0.0,3.0,8,1,Curveball,1,0,1,0,0,1,1,0,Infield shade,Standard,50,-0.02,-0.271,72.0,7.1,0.032,0.271,88.0,1,1,0.623,0.623,31,35,31,36,1,0,,,,,4.75,-0.8,0.8,,6.7208795108089605,1.079069932421355,31.49039765167648,33.32392488598039,33.92840380770339
FF,2026-03-31,95.0,1.95,6.06,"Yastrzemski, Mike",573262,663687,,called_strike,,,,,5,Called Strike,R,L,L,ATL,ATH,S,,,2,1,2026,0.62,1.58,-0.1331736621884393,2.537138652900228,,,663586.0,1,6,Bot,,,,,,,-6.8067114201872725,-138.04994897915114,-6.945212506966719,9.48015945564384,32.84276946315128,-10.572718138844154,3.125221457,1.577214567,,,,95.1,2376,6.6,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.93,,,,,,,,49,4,4-Seam Fastball,2,5,2,5,5,2,2,5,Infield shade,Standard,154,-0.01,-0.075,,,,0.075,,-3,-3,0.172,0.172,29,35,30,36,1,2,,,,,0.96,0.62,0.62,,,,,,
FF,2026-03-31,95.7,1.93,6.06,"Yastrzemski, Mike",573262,663687,,called_strike,,,,,4,Called Strike,R,L,L,ATL,ATH,S,,,2,0,2026,0.73,1.44,-0.8036902800387355,2.269273122813359,,,663586.0,1,6,Bot,,,,,,,-8.806415794230679,-138.86446439303452,-7.441282041014031,11.449788200602011,32.28536050441962,-12.049319664423155,3.125221457,1.577214567,,,,95.7,2328,6.6,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.95,,,,,,,,49,3,4-Seam Fastball,2,5,2,5,5,2,2,5,Infield shade,Standard,154,-0.011,-0.062,,,,0.062,,-3,-3,0.183,0.183,29,35,30,36,1,2,,,,,1.07,0.73,0.73,,,,,,
FF,2026-03-31,94.9,1.99,6.12,"Yastrzemski, Mike",573262,663687,,ball,,,,,13,Ball,R,L,L,ATL,ATH,B,,,1,0,2026,0.6,1.41,-1.0811041240605586,2.001616753072376,,,663586.0,1,6,Bot,,,,,,,-9.322732865212862,-137.70533636186832,-8.083429899915442,9.756763453711082,31.43795383689053,-12.546129222647965,3.125221457,1.577214567,,,,95.1,2287,6.6,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.87,,,,,,,,49,2,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,153,0.011,0.068,,,,-0.068,,-3,-3,0.172,0.172,29,35,30,36,1,2,,,,,1.14,0.6,0.6,,,,,,
FF,2026-03-31,95.5,2.06,5.96,"Yastrzemski, Mike",573262,663687,,ball,,,,,13,Ball,R,L,L,ATL,ATH,B,,,0,0,2026,0.78,1.34,-0.0691038398602333,1.0890270278417824,,,663586.0,1,6,Bot,,,,,,,-7.334931571345336,-138.48088081744663,-9.978898588877636,11.69823576717262,32.7872792108991,-12.814713939968856,3.125221457,1.577214567,,,,95.6,2307,6.7,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.83,,,,,,,,49,1,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,154,0.005,0.035,,,,-0.035,,-3,-3,0.167,0.167,29,35,30,36,1,2,,,,,1.19,0.78,0.78,,,,,,
