pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2026-03-31,83.7,-2.04,6.67,"Wood, James",695578,691725,strikeout,swinging_strike,,,,,14,James Wood strikes out swinging.,R,L,R,PHI,WSH,S,2.0,,1,2,2026,0.57,-0.67,0.3939108688610732,1.4891463444821469,,,,0,1,Top,,,,,,,4.442248031912634,-121.8593658638058,-3.9665149023020434,4.7920198921631165,23.995820223579365,-38.22767378743877,3.488558071,1.760580709,,,,84.4,2738,6.7,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.77,,0.0,0.0,1.0,0.0,0.0,,1,5,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,49,0.015,-0.189,75.0,8.9,,0.189,,0,0,0.507,0.493,23,23,23,24,1,0,,,,,3.92,-0.57,0.57,,35.83468491706465,-18.84102882404614,46.237525981181214,33.32724755628392,48.43305054524001
FF,2026-03-31,97.3,-2.11,6.61,"Wood, James",695578,691725,,foul,,,,,11,Foul,R,L,R,PHI,WSH,S,,,1,2,2026,-0.3,1.36,-0.9323837336358984,3.2313758850548515,,,,0,1,Top,,,,,,,3.843728040912213,-141.60536359883187,-6.550956892134296,-4.946837804387113,32.50733973607701,-12.561213244218076,3.488558071,1.760580709,290.0,88.4,32.0,97.9,2221,6.6,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.85,,,,,,,,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,191,0.0,0.0,68.6,6.6,,0.0,88.4,0,0,0.507,0.493,23,23,23,24,1,0,,,,,1.05,0.3,-0.3,,1.9266227102457651,27.233021763792756,33.606368504004415,48.2879260686401,13.275608835567052
FF,2026-03-31,97.9,-2.34,6.61,"Wood, James",695578,691725,,foul,,,,,1,Foul,R,L,R,PHI,WSH,S,,,1,1,2026,-0.39,1.35,-0.4425860143231944,3.114633496084388,,,,0,1,Top,,,,,,,5.9946419996378255,-142.39654371557225,-6.91392484731492,-6.745986826825367,33.08098528029823,-12.41896764763872,3.488558071,1.760580709,236.0,81.9,38.0,98.3,2317,6.6,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.92,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,195,0.006,-0.061,73.5,6.8,,0.061,88.0,0,0,0.501,0.499,23,23,23,24,1,0,,,,,1.03,0.39,-0.39,,2.4413585978219614,15.757338607566185,36.83451012822112,42.423768135690885,22.14351669836929
SL,2026-03-31,90.0,-2.39,6.47,"Wood, James",695578,691725,,ball,,,,,14,Ball,R,L,R,PHI,WSH,B,,,0,1,2026,0.5,0.53,0.224032811465646,0.7636391858435203,,,,0,1,Top,,,,,,,5.358795749864597,-130.75015989215154,-9.065833495241922,4.5373569981471285,28.767391667129655,-24.33988945768907,3.488558071,1.760580709,,,,90.6,2644,6.8,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.66,,,,,,,,1,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,148,-0.002,0.031,,,,-0.031,,0,0,0.503,0.497,23,23,23,24,1,0,,,,,2.31,-0.5,0.5,,,,,,
FF,2026-03-31,96.6,-2.26,6.65,"Wood, James",695578,691725,,called_strike,,,,,1,Called Strike,R,L,R,PHI,WSH,S,,,0,0,2026,-0.18,1.22,-0.4106001890914383,3.550030163291255,,,,0,1,Top,,,,,,,5.307759529247044,-140.562272449477,-5.353631606274037,-3.536854930888886,29.865738689052257,-15.00230307115987,3.488558071,1.760580709,,,,97.3,2226,6.5,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.95,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,196,0.003,-0.039,,,,0.039,,0,0,0.5,0.5,23,23,23,24,1,0,,,,,1.21,0.18,-0.18,,,,,,
FF,2026-03-30,92.0,-1.66,6.55,"Wood, James",695578,592836,double,hit_into_play,,,,,4,James Wood doubles (1) on a line drive to left fielder Otto Kemp.,R,L,R,PHI,WSH,X,7.0,line_drive,3,2,2026,-0.66,1.44,-0.7096790975418393,2.55204682727355,,,,1,5,Top,46.19,103.97,,,,,3.809928167090534,-133.84877940527176,-7.227623451611442,-8.719836606873411,29.25152742035536,-13.488171120558995,3.488558071,1.760580709,233.0,99.5,11.0,91.7,2023,6.2,823484,665561,547180,624641,664761,607208,805249,669016,666969,54.34,0.903,0.86,1.25,1.0,1.0,1.0,4.0,42,6,4-Seam Fastball,0,7,7,0,7,0,7,0,Standard,Standard,216,-0.004,0.563,73.8,6.6,1.064,-0.563,99.5,-7,7,0.024,0.976,33,23,34,24,4,3,,1.0,,,1.26,0.66,-0.66,41.1,-2.276708647792294,21.61312646964908,38.57290705756656,44.84740716433518,22.64060935583929
CU,2026-03-30,74.3,-1.8,6.67,"Wood, James",695578,592836,,called_strike,,,,,2,Called Strike,R,L,R,PHI,WSH,S,,,3,1,2026,0.57,-0.98,-0.061466713445324,3.507049244962481,,,,1,5,Top,,,,,,,2.4779348103103533,-108.12367265517057,2.6687410778561262,4.034789689111716,18.45448240484628,-40.56083360643995,3.488558071,1.760580709,,,,73.9,2316,5.9,823484,665561,547180,624641,664761,607208,805249,669016,666969,54.57,,,,,,,,42,5,Curveball,0,7,7,0,7,0,7,0,Standard,Standard,48,0.001,-0.087,,,,0.087,,-7,7,0.023,0.977,33,23,34,24,4,3,,1.0,,,5.1,-0.57,0.57,45.3,,,,,
FC,2026-03-30,85.1,-1.84,6.65,"Wood, James",695578,592836,,called_strike,,,,,5,Called Strike,R,L,R,PHI,WSH,S,,,3,0,2026,0.18,1.13,0.1203571899198246,2.672919695468413,,,,1,5,Top,,,,,,,4.149228304586767,-123.89537755490716,-5.129315966223526,1.1029828272178974,21.794014146724944,-19.690177089176007,3.488558071,1.760580709,,,,84.9,2384,5.8,823484,665561,547180,624641,664761,607208,805249,669016,666969,54.65,,,,,,,,42,4,Cutter,0,7,7,0,7,0,7,0,Standard,Standard,193,0.0,-0.088,,,,0.088,,-7,7,0.023,0.977,33,23,34,24,4,3,,1.0,,,1.98,-0.18,0.18,42.5,,,,,
FC,2026-03-30,85.5,-1.97,6.58,"Wood, James",695578,592836,,ball,,,,,13,Ball,R,L,R,PHI,WSH,B,,,2,0,2026,0.03,1.09,-0.4097883056257088,1.0948877950702152,,,,1,5,Top,,,,,,,3.55593008722319,-124.34170532091176,-8.622904695866088,-0.3295767593672447,21.357577721082247,-19.40278346594524,3.488558071,1.760580709,,,,85.4,2312,6.0,823484,665561,547180,624641,664761,607208,805249,669016,666969,54.55,,,,,,,,42,3,Cutter,0,7,7,0,7,0,7,0,Standard,Standard,206,0.0,0.143,,,,-0.143,,-7,7,0.023,0.977,33,23,34,24,4,3,,1.0,,,1.99,-0.03,0.03,42.3,,,,,
FC,2026-03-30,85.2,-1.95,6.62,"Wood, James",695578,592836,,ball,,,,,13,Ball,R,L,R,PHI,WSH,B,,,1,0,2026,0.08,1.14,-1.0770169950296713,1.8777580115908648,,,,1,5,Top,,,,,,,1.8482596809690657,-124.07911506387484,-6.95576307423742,0.5012754938414047,21.308821743753832,-19.235887990598744,3.488558071,1.760580709,,,,85.2,2365,5.9,823484,665561,547180,624641,664761,607208,805249,669016,666969,54.59,,,,,,,,42,2,Cutter,0,7,7,0,7,0,7,0,Standard,Standard,197,-0.001,0.071,,,,-0.071,,-7,7,0.024,0.976,33,23,34,24,4,3,,1.0,,,1.96,-0.08,0.08,40.0,,,,,
