pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-03-31,97.2,-1.83,6.62,"Lile, Daylen",695734,691725,double,hit_into_play,,,,,12.0,Daylen Lile doubles (3) on a fly ball to left fielder Brandon Marsh.,R,L,R,PHI,WSH,X,7.0,fly_ball,2,2,2026,-0.13,1.32,0.1158472980040808,3.673568141197772,,,,1,4,Top,123.56,114.5,,,,,5.48107642428448,-141.3916845747158,-5.2465372980828135,-3.019382376254368,32.56363614152852,-13.5243870248791,3.180511811,1.60511811,178.0,85.7,63.0,97.8,2248.0,6.7,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.84,0.009,0.008,1.25,1.0,1.0,1.0,3.0,25,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,197.0,-0.056,0.668,72.3,6.9,0.012,-0.668,88.0,1,-1,0.655,0.345,23,23,23,24,2,1,,,,,1.1,0.13,-0.13,,10.793620025247764,-4.460586682642361,26.469490196766795,32.193278296530806,28.28004446838524
FF,2026-03-31,98.6,-2.01,6.61,"Lile, Daylen",695734,691725,,ball,,,,,12.0,Ball,R,L,R,PHI,WSH,B,,,1,2,2026,-0.16,1.18,0.4529886137743272,4.079042050952305,,,,1,4,Top,,,,,,,7.01778956636898,-143.3651499207903,-4.027405709667941,-3.883073978673187,34.258106160701864,-15.141649085921632,3.180511811,1.60511811,,,,98.9,2322.0,6.6,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.94,,,,,,,,25,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,193.0,-0.003,0.048,,,,-0.048,,1,-1,0.658,0.3419999999999999,23,23,23,24,2,1,,,,,1.17,0.16,-0.16,,,,,,
CH,2026-03-31,88.6,-2.1,6.5,"Lile, Daylen",695734,691725,,foul,,,,,14.0,Foul,R,L,R,PHI,WSH,S,,,1,2,2026,-1.03,0.4,0.3728940671027083,1.252050581338564,,,,1,4,Top,,,,,,,8.218169068975072,-128.65125405522474,-7.420350297210426,-13.063707466414265,24.692765212107417,-26.38615830391311,3.180511811,1.60511811,344.0,97.0,26.0,89.6,1701.0,6.8,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.67,,,,,,,,25,4,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,215.0,0.0,0.0,65.5,8.6,,0.0,97.0,1,-1,0.658,0.3419999999999999,23,23,23,24,2,1,,,,,2.5,1.03,-1.03,,23.69779369535729,-16.347964099403132,46.49065597206664,28.7797947719793,40.751468769445694
CH,2026-03-31,88.7,-2.22,6.45,"Lile, Daylen",695734,691725,,ball,,,,,13.0,Ball,R,L,R,PHI,WSH,B,,,0,2,2026,-1.22,0.39,-0.4952382998318625,-0.2318406578751046,,,,1,4,Top,,,,,,,6.804680389583675,-128.73450358814614,-10.874452519766152,-14.918121165567122,24.85481169573681,-25.891785075202176,3.180511811,1.60511811,,,,89.5,1676.0,6.8,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.71,,,,,,,,25,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,218.0,-0.002,0.017,,,,-0.017,,1,-1,0.66,0.3399999999999999,23,23,23,24,2,1,,,,,2.51,1.22,-1.22,,,,,,
CH,2026-03-31,88.4,-2.23,6.54,"Lile, Daylen",695734,691725,,called_strike,,,,,8.0,Called Strike,R,L,R,PHI,WSH,S,,,0,1,2026,-1.09,0.36,0.1745742000224952,1.8389268271180788,,,,1,4,Top,,,,,,,8.154996987012522,-128.4247779768506,-5.93849563342375,-13.698285166397232,24.79460255603621,-27.212415995597294,3.180511811,1.60511811,,,,89.4,1756.0,6.8,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.66,,,,,,,,25,2,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,213.0,0.005,-0.052,,,,0.052,,1,-1,0.655,0.345,23,23,23,24,2,1,,,,,2.55,1.09,-1.09,,,,,,
FF,2026-03-31,97.2,-1.87,6.65,"Lile, Daylen",695734,691725,,foul,,,,,3.0,Foul,R,L,R,PHI,WSH,S,,,0,0,2026,-0.14,1.1,0.3263271884917798,2.763810688329092,,,,1,4,Top,,,,,,,6.168446368089088,-141.4103506112119,-7.275544399387012,-3.2348259687752314,30.9635519036426,-15.914675286145128,3.180511811,1.60511811,55.0,73.6,2.0,98.0,2174.0,6.6,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.87,,,,,,,,25,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,193.0,0.003,-0.039,57.8,5.6,,0.039,88.0,1,-1,0.652,0.348,23,23,23,24,2,1,,,,,1.3,0.14,-0.14,,-15.264172650861816,26.949176213903076,47.9769673199604,29.74781347974488,12.942177652452754
FF,2026-03-31,96.2,-2.02,6.65,"Lile, Daylen",695734,691725,single,hit_into_play,,,,,3.0,Daylen Lile singles on a line drive to right fielder Adolis García.,R,L,R,PHI,WSH,X,9.0,line_drive,1,0,2026,-0.1,1.38,0.4975590977846951,2.71549687527626,,,,0,2,Top,170.0,92.75,,,,,6.84964462186295,-139.74622630606885,-7.805212432879014,-2.8308349318870416,32.37854948758766,-12.45807381024462,3.180511811,1.60511811,249.0,81.1,22.0,96.5,2320.0,6.6,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.86,0.689,0.62,0.9,1.0,1.0,0.0,4.0,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,193.0,-0.034,0.396,73.6,7.4,0.757,-0.396,88.0,0,0,0.496,0.504,23,23,23,24,1,0,,,,,1.09,0.1,-0.1,,18.291858703192823,-4.779080913140699,37.98036865571856,27.21286359486689,29.174995324444435
FF,2026-03-31,96.1,-2.13,6.67,"Lile, Daylen",695734,691725,,ball,,,,,11.0,Ball,R,L,R,PHI,WSH,B,,,0,0,2026,-0.13,1.21,-0.960421620946748,3.009940806343094,,,,0,2,Top,,,,,,,3.382919328980974,-139.82744799112737,-6.708478254930072,-2.5191478007379504,32.12765350532528,-14.941472980352003,3.180511811,1.60511811,,,,96.6,2307.0,6.6,823485,592663,547180,681082,664761,607208,669016,702222,666969,53.9,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,190.0,-0.004,0.041,,,,-0.041,,0,0,0.5,0.5,23,23,23,24,1,0,,,,,1.26,0.13,-0.13,,,,,,
CH,2026-03-31,93.0,-1.39,6.43,"Lile, Daylen",695734,641745,field_out,hit_into_play,,,,,13.0,"Daylen Lile grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",R,L,R,PHI,WSH,X,4.0,ground_ball,0,0,2026,-1.03,0.39,-1.0677598939298742,2.1398601105116253,,,,1,8,Top,143.34,148.98,,,,,3.09440021688088,-135.40274513112786,-5.921756258691853,-13.398503392660707,26.23111637457756,-26.314684821289674,3.180511811,1.60511811,7.0,69.9,-16.0,93.2,1823.0,6.1,823485,592663,547180,681082,664761,607208,669016,702222,666969,54.39,0.04,0.049,0.0,1.0,0.0,0.0,2.0,60,1,Changeup,3,2,2,3,2,3,2,3,Standard,Standard,205.0,0.041,-0.254,71.2,7.8,0.04,0.254,88.0,1,-1,0.799,0.2009999999999999,30,23,31,24,1,3,,,,,2.21,1.03,-1.03,,14.99593084291569,6.015784135198653,32.83912750983883,47.220602603111175,25.41891699063768
SL,2026-03-31,85.6,2.41,6.55,"Lile, Daylen",695734,621383,single,hit_into_play,,,,,4.0,Daylen Lile singles on a line drive to right fielder Adolis García. CJ Abrams scores. Daylen Lile to 2nd. Throwing error by right fielder Adolis García.,R,L,L,PHI,WSH,X,9.0,line_drive,1,0,2026,-0.86,0.22,-0.4896570388761974,2.371641207802614,,,682928.0,1,6,Top,179.88,124.02,,,,,-4.938746472954035,-124.7089595771952,-3.8030398882486223,-8.06555039132625,23.888621738499843,-29.31976251501767,3.180511811,1.60511811,153.0,78.7,14.0,84.8,2257.0,5.6,823485,592663,547180,681082,664761,607208,669016,702222,666969,54.92,0.697,0.634,0.9,1.0,1.0,0.0,4.0,44,2,Slider,3,0,0,3,1,3,1,3,Standard,Standard,207.0,-0.099,0.371,71.7,8.1,0.769,-0.371,88.0,3,-3,0.854,0.146,34,23,35,24,1,2,,,,,2.87,-0.86,-0.86,,28.71246498863328,-13.46913626080218,31.699908617954332,40.3636518429928,40.30761579304643
