pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2026-03-30,87.7,-0.84,6.4,"Isbel, Kyle",664728,680573,field_out,hit_into_play,,,,,7,Kyle Isbel grounds out to first baseman Victor Caratini.,R,L,R,KC,MIN,X,3.0,ground_ball,1,1,2026,-1.12,0.89,-0.6122592595082016,1.9105238656927703,,,,0,5,Bot,154.34,167.9,,,,,2.9293548267211613,-127.55742984855388,-6.380396984336459,-12.86862420060683,25.971676291880183,-21.377481828039944,3.113812336,1.571456693,10.0,76.3,-12.0,88.3,1389,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.84,0.074,0.074,0.0,1.0,0.0,0.0,2.0,36,3,Split-Finger,2,1,2,1,1,2,2,1,Infield shade,Standard,210,-0.02,-0.251,74.9,7.9,0.092,0.251,88.0,1,1,0.707,0.707,25,29,26,29,2,1,,1.0,,,2.08,1.12,-1.12,47.9,8.597693430744553,-20.39874897116964,23.942942808297964,41.289243931117696,42.41112300954261
FF,2026-03-30,92.4,-0.95,6.32,"Isbel, Kyle",664728,680573,,ball,,,,,13,Ball,R,L,R,KC,MIN,B,,,0,1,2026,-0.96,1.46,-0.0673786257747514,1.1763368457173198,,,,0,5,Bot,,,,,,,4.36619735818977,-134.0836929944796,-10.24226409480757,-12.529121854395092,30.00526221640305,-12.523196815043116,3.113812336,1.571456693,,,,92.7,2245,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.8,,,,,,,,36,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shade,Standard,201,0.002,0.031,,,,-0.031,,1,1,0.705,0.705,25,29,26,29,2,1,,1.0,,,1.23,0.96,-0.96,46.7,,,,,
FF,2026-03-30,92.0,-1.06,6.29,"Isbel, Kyle",664728,680573,,called_strike,,,,,7,Called Strike,R,L,R,KC,MIN,S,,,0,0,2026,-0.68,1.37,-0.396024268909448,1.777732646059037,,,,0,5,Bot,,,,,,,3.1762429348803924,-133.71665547491597,-8.371477317433973,-8.789889228869162,30.05842429266611,-14.132021390896863,3.113812336,1.571456693,,,,92.4,2085,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.82,,,,,,,,36,1,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shade,Standard,204,-0.003,-0.039,,,,0.039,,1,1,0.708,0.708,25,29,26,29,2,1,,1.0,,,1.34,0.68,-0.68,47.5,,,,,
SL,2026-03-30,86.4,-1.09,6.45,"Isbel, Kyle",664728,680573,home_run,hit_into_play,,,,,9,Kyle Isbel homers (1) on a fly ball to right field. Jonathan India scores.,R,L,R,KC,MIN,X,,fly_ball,2,1,2026,0.32,0.49,0.4555477571642093,1.7120709690415432,,,663697.0,2,2,Bot,220.73,68.58,,,,,2.9789710197925845,-125.65034133976738,-5.785042348126161,2.701099062730972,28.24852542318092,-25.986373850571614,3.113812336,1.571456693,403.0,100.9,33.0,86.6,2315,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.78,0.426,0.86,2.0,1.0,0.0,3.0,6.0,17,4,Slider,0,1,0,1,1,2,2,1,Infield shade,Standard,155,0.206,2.187,75.9,7.6,1.662,-2.187,100.9,-1,-1,0.415,0.415,25,29,26,29,1,0,,1.0,,,2.6,-0.32,0.32,49.4,9.360390170371131,-18.09079022755664,34.19339724804244,30.439836084989363,38.30122063432357
FF,2026-03-30,92.6,-0.93,6.52,"Isbel, Kyle",664728,680573,,ball,,,,,11,Ball,R,L,R,KC,MIN,B,,,1,1,2026,-0.67,1.48,-0.8666048323810089,3.2633563130358487,,,663697.0,2,2,Bot,,,,,,,1.6657113805919226,-134.6187185322566,-5.523519037069142,-8.526636934740043,33.67655028938665,-13.23239363778133,3.113812336,1.571456693,,,,92.7,2323,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.76,,,,,,,,17,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,199,0.003,0.054,,,,-0.054,,-1,-1,0.412,0.412,25,29,26,29,1,0,,1.0,,,1.22,0.67,-0.67,52.9,,,,,
SL,2026-03-30,86.5,-0.99,6.42,"Isbel, Kyle",664728,680573,,swinging_strike,,,,,14,Swinging Strike,R,L,R,KC,MIN,S,,,1,0,2026,0.45,0.95,1.091274722249974,1.2374818830602203,,,663697.0,2,2,Bot,,,,,,,3.9912627893518695,-125.67819468240998,-7.8084353596808675,3.838303006250158,27.90783297534128,-20.71059963465082,3.113812336,1.571456693,,,,86.7,2298,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.76,,,,,,,,17,2,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,175,-0.003,-0.05,51.8,7.9,,0.05,,-1,-1,0.415,0.415,25,29,26,29,1,0,,1.0,,,2.13,-0.45,0.45,49.3,13.385845734762158,-32.9919166839806,30.33077134716585,23.404080793026218,44.51602253402591
FF,2026-03-30,92.7,-1.2,6.49,"Isbel, Kyle",664728,680573,,ball,,,,,11,Ball,R,L,R,KC,MIN,B,,,0,0,2026,-0.68,1.57,-1.0446208398576855,3.339644608917556,,,663697.0,2,2,Bot,,,,,,,1.915947227341825,-134.86806408564377,-5.479999643640691,-8.696957171659806,33.85771023818439,-12.144940651655174,3.113812336,1.571456693,,,,92.9,2233,6.8,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.72,,,,,,,,17,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,196,0.002,0.035,,,,-0.035,,-1,-1,0.413,0.413,25,29,26,29,1,0,,1.0,,,1.12,0.68,-0.68,52.3,,,,,
FC,2026-03-30,91.2,2.49,5.8,"Isbel, Kyle",664728,681892,single,hit_into_play,,,,,2,Kyle Isbel singles on a sharp line drive to center fielder Byron Buxton.,R,L,L,KC,MIN,X,8.0,line_drive,1,1,2026,-0.1,1.3,-0.2443163565421364,2.951373678353661,,,,1,7,Bot,101.9,79.19,,,,,-6.6383766921863465,-132.73796745156156,-4.013265609557184,0.2124295830017921,26.926520254496733,-16.05381950500862,3.113812336,1.571456693,246.0,103.6,12.0,92.4,2510,6.9,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.6,0.94,0.942,0.9,1.0,1.0,0.0,4.0,52,3,Cutter,3,1,3,1,1,3,3,1,Infield shade,Standard,148,0.011,0.425,69.4,6.5,1.246,-0.425,103.6,2,2,0.876,0.876,29,29,30,29,1,2,2.0,1.0,,,1.42,-0.1,-0.1,35.1,2.678745056843886,11.017606143850202,18.34528560875761,38.6466856382184,23.284618923079087
SL,2026-03-30,87.4,2.48,5.69,"Isbel, Kyle",664728,681892,,ball,,,,,11,Ball,R,L,L,KC,MIN,B,,,0,1,2026,-0.17,0.5,-1.1044144989040237,2.440628400610936,,,,1,7,Bot,,,,,,,-8.243360611495469,-127.11683384336678,-2.5296822200069227,-0.0762245878001514,26.54810830722856,-26.414241407965484,3.113812336,1.571456693,,,,88.0,2446,6.7,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.76,,,,,,,,52,2,Slider,3,1,3,1,1,3,3,1,Infield shade,Standard,180,0.001,0.029,,,,-0.029,,2,2,0.875,0.875,29,29,30,29,1,2,2.0,1.0,,,2.49,-0.17,-0.17,32.8,,,,,
FC,2026-03-30,90.4,2.57,5.76,"Isbel, Kyle",664728,681892,,called_strike,,,,,4,Called Strike,R,L,L,KC,MIN,S,,,0,0,2026,-0.12,1.17,-0.5842565319533123,2.2783863940421742,,,,1,7,Bot,,,,,,,-7.57081542251942,-131.46989760214186,-5.098062144198632,0.1867938849722696,26.594392672940224,-17.74324912091652,3.113812336,1.571456693,,,,91.4,2406,6.8,824135,680777,605170,807712,668904,686797,668885,621439,670242,53.69,,,,,,,,52,1,Cutter,3,1,3,1,1,3,3,1,Infield shade,Standard,147,-0.001,-0.039,,,,0.039,,2,2,0.876,0.876,29,29,30,29,1,2,2.0,1.0,,,1.62,-0.12,-0.12,32.7,,,,,
