pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2026-03-31,86.0,2.28,6.13,"Harris, Hogan",671739,663687,field_out,hit_into_play,,,,,4,Michael Harris II pops out to shortstop Jacob Wilson.,R,L,L,ATL,ATH,X,6.0,popup,1,1,2026,-0.26,1.13,-0.298367428035196,2.194841668024601,,663586.0,573262.0,2,6,Bot,110.68,116.21,,,,,-5.497677087370131,-125.03668199863952,-5.172139990013756,-1.610123417555016,25.76116945246647,-19.516795887002036,3.181389436,1.605561024,212.0,87.4,57.0,86.2,2149,6.5,824942,669127,701762,628451,691777,805779,691016,672016,671732,54.0,0.011,0.01,0.0,1.0,0.0,0.0,3.0,51,3,Slider,2,5,2,5,5,2,2,5,Infield shade,Standard,192,-0.049,-0.253,76.3,9.0,0.013,0.253,88.0,-3,-3,0.156,0.156,29,25,30,25,1,2,,,,,1.97,-0.26,-0.26,,19.380396458061707,-20.24035819814312,33.689974932365566,39.24809866601477,40.29299622041292
CU,2026-03-31,74.8,1.98,6.16,"Harris, Hogan",671739,663687,,called_strike,,,,,7,Called Strike,R,L,L,ATL,ATH,S,,,1,0,2026,-0.51,-1.25,-0.6697764983652471,1.885541334761311,,663586.0,573262.0,2,6,Bot,,,,,,,-4.495126483636864,-108.81957320218116,0.9496680257243606,-3.126714285661731,20.91928872796714,-42.479249802800695,3.181389436,1.605561024,,,,74.7,2701,6.5,824942,669127,701762,628451,691777,805779,691016,672016,671732,54.02,,,,,,,,51,2,Curveball,2,5,2,5,5,2,2,5,Standard,Standard,341,-0.007,-0.052,,,,0.052,,-3,-3,0.163,0.163,29,25,30,25,1,2,,,,,5.36,-0.51,-0.51,,,,,,
FF,2026-03-31,94.9,2.13,6.03,"Harris, Hogan",671739,663687,,ball,,,,,9,Ball,R,L,L,ATL,ATH,B,,,0,0,2026,0.62,1.49,0.5609242999962522,1.5018875564910985,,663586.0,573262.0,2,6,Bot,,,,,,,-5.47714474833417,-137.87288745473245,-9.340727156103524,9.084313839658506,30.334661241540253,-11.329254853923484,3.181389436,1.605561024,,,,95.3,2247,6.6,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.9,,,,,,,,51,1,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,151,0.004,0.024,,,,-0.024,,-3,-3,0.159,0.159,29,25,30,25,1,2,,,,,1.05,0.62,0.62,,,,,,
CH,2026-03-31,85.1,2.33,5.8,"Harris, Hogan",645277,663687,field_out,hit_into_play,,,,,13,Ozzie Albies flies out to center fielder Denzel Clarke.,R,R,L,ATL,ATH,X,8.0,fly_ball,0,2,2026,1.27,0.99,-0.0440994917111534,1.1865440669484535,,663586.0,573262.0,1,6,Bot,130.69,96.58,,,,,-8.175698606286364,-123.65711842394629,-6.352652149713323,14.602478090490536,23.486181575401023,-20.8694902020042,2.984801509,1.506348425,288.0,84.4,41.0,86.1,2192,6.9,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.6,0.011,0.015,0.0,1.0,0.0,0.0,3.0,50,3,Changeup,2,5,2,5,5,2,2,5,Standard,Standard,125,-0.037,-0.157,68.0,7.6,0.022,0.157,88.0,-3,-3,0.196,0.196,29,29,30,29,1,2,,,,,2.15,1.27,-1.27,,5.262978791227217,-12.286016665677618,36.4047947956309,25.093891937130728,38.57897799646055
CU,2026-03-31,73.8,2.08,6.12,"Harris, Hogan",645277,663687,,called_strike,,,,,5,Called Strike,R,R,L,ATL,ATH,S,,,0,1,2026,-0.65,-1.31,-0.0911556004891381,2.0557471501123388,,663586.0,573262.0,1,6,Bot,,,,,,,-3.208888827588439,-107.3437986252591,1.6927590545798543,-4.338068559249366,21.44468445756346,-42.7667721124461,2.984801509,1.506348425,,,,73.4,2687,6.4,824942,669127,701762,628451,691777,805779,691016,672016,671732,54.13,,,,,,,,50,2,Curveball,2,5,2,5,5,2,2,5,Standard,Standard,338,-0.015,-0.053,,,,0.053,,-3,-3,0.211,0.211,29,29,30,29,1,2,,,,,5.55,-0.65,0.65,,,,,,
CU,2026-03-31,74.5,2.26,6.15,"Harris, Hogan",645277,663687,,foul,,,,,8,Foul,R,R,L,ATL,ATH,S,,,0,0,2026,-0.75,-1.36,0.0042468402373486,1.7900423241982055,,663586.0,573262.0,1,6,Bot,,,,,,,-3.245030957846041,-108.43866962941692,1.0570585236734849,-5.21162948473214,21.69679635568738,-43.25650948757516,2.984801509,1.506348425,2.0,79.4,-42.0,74.3,2861,6.5,824942,669127,701762,628451,691777,805779,691016,672016,671732,54.05,,,,,,,,50,1,Curveball,2,5,2,5,5,2,2,5,Standard,Standard,336,-0.009,-0.033,65.2,7.4,,0.033,88.0,-3,-3,0.22,0.22,29,29,30,29,1,2,,,,,5.51,-0.75,0.75,,14.56943911467363,-13.24622949994496,28.62457419038536,25.466304229393263,39.16854130636478
FF,2026-03-31,95.5,2.12,5.96,"Harris, Hogan",573262,663687,walk,ball,,,,,13,Mike Yastrzemski walks. Austin Riley to 2nd.,R,L,L,ATL,ATH,B,,,3,2,2026,0.74,1.28,-1.4332091827288589,0.93180657626641,,,663586.0,1,6,Bot,,,,,,,-10.937665611616763,-138.27044805975865,-10.234676160956612,11.94669153057311,31.80885341687082,-13.463726229871067,3.125221457,1.577214567,,,,95.5,2329,6.6,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.89,,0.709799,0.7,1.0,0.0,0.0,,49,6,4-Seam Fastball,2,5,2,5,5,2,2,5,Infield shade,Standard,152,0.045,0.266,,,,-0.266,,-3,-3,0.175,0.175,29,35,30,36,1,2,,,,,1.25,0.74,0.74,,,,,,
SL,2026-03-31,84.6,2.15,6.01,"Harris, Hogan",573262,663687,,ball,,,,,13,Ball,R,L,L,ATL,ATH,B,,,2,2,2026,-0.62,1.14,-1.417542358924324,1.4924203747095277,,,663586.0,1,6,Bot,,,,,,,-6.966456566632604,-122.86128107171646,-6.182890208149517,-4.749144171452452,26.82894864543121,-19.57712167430381,3.125221457,1.577214567,,,,84.4,2220,6.5,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.99,,,,,,,,49,5,Slider,2,5,2,5,5,2,2,5,Infield shade,Standard,227,0.013,0.098,,,,-0.098,,-3,-3,0.162,0.162,29,35,30,36,1,2,,,,,2.09,-0.62,-0.62,,,,,,
FF,2026-03-31,95.0,1.95,6.06,"Harris, Hogan",573262,663687,,called_strike,,,,,5,Called Strike,R,L,L,ATL,ATH,S,,,2,1,2026,0.62,1.58,-0.1331736621884393,2.537138652900228,,,663586.0,1,6,Bot,,,,,,,-6.8067114201872725,-138.04994897915114,-6.945212506966719,9.48015945564384,32.84276946315128,-10.572718138844154,3.125221457,1.577214567,,,,95.1,2376,6.6,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.93,,,,,,,,49,4,4-Seam Fastball,2,5,2,5,5,2,2,5,Infield shade,Standard,154,-0.01,-0.075,,,,0.075,,-3,-3,0.172,0.172,29,35,30,36,1,2,,,,,0.96,0.62,0.62,,,,,,
FF,2026-03-31,95.7,1.93,6.06,"Harris, Hogan",573262,663687,,called_strike,,,,,4,Called Strike,R,L,L,ATL,ATH,S,,,2,0,2026,0.73,1.44,-0.8036902800387355,2.269273122813359,,,663586.0,1,6,Bot,,,,,,,-8.806415794230679,-138.86446439303452,-7.441282041014031,11.449788200602011,32.28536050441962,-12.049319664423155,3.125221457,1.577214567,,,,95.7,2328,6.6,824942,669127,701762,628451,691777,805779,691016,672016,671732,53.95,,,,,,,,49,3,4-Seam Fastball,2,5,2,5,5,2,2,5,Infield shade,Standard,154,-0.011,-0.062,,,,0.062,,-3,-3,0.183,0.183,29,35,30,36,1,2,,,,,1.07,0.73,0.73,,,,,,
