pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-03-29,99.9,-0.84,5.6,"Palencia, Daniel",695734,694037,double,hit_into_play,,,,,9,"Daylen Lile doubles (1) on a sharp line drive to center fielder Pete Crow-Armstrong. Luis García Jr. out at home on the throw, center fielder Pete Crow-Armstrong to shortstop Dansby Swanson to catcher Carson Kelly.",R,L,R,CHC,WSH,X,8.0,line_drive,2,0,2026,-0.49,1.36,0.5802335247361515,1.7194555296916856,,,671277.0,2,9,Top,96.42,70.46,,,,,5.100387835021541,-145.27240718572932,-8.452899801255736,-8.133013062419382,34.21593301795017,-11.055342943506728,3.180511811,1.60511811,328.0,101.2,19.0,101.3,2350,7.1,824700,608348,683737,663538,608324,621020,664023,691718,624424,53.39,0.389,0.468,1.25,1.0,1.0,1.0,5.0,71,3,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,212,0.005,0.834,70.3,7.5,0.729,-0.834,101.2,-3,3,0.038,0.962,26,23,26,24,1,4,,1,,1,0.92,0.49,-0.49,36.5,10.331985677108383,5.859813898309964,51.15021800298785,29.611378899645143,25.56431935182525
FS,2026-03-29,89.7,-0.89,5.55,"Palencia, Daniel",695734,694037,,ball,,,,,11,Ball,R,L,R,CHC,WSH,B,,,1,0,2026,-1.25,0.58,-0.9184135215301992,2.472618191999766,,,671277.0,2,9,Top,,,,,,,2.66332787744666,-130.6654532404379,-2.680420808852327,-14.83671318927507,28.65867651922062,-25.165808826905803,3.180511811,1.60511811,,,,90.8,1341,7.0,824700,608348,683737,663538,608324,621020,664023,691718,624424,53.51,,,,,,,,71,2,Split-Finger,3,6,6,3,6,3,6,3,Standard,Standard,221,-0.001,0.048,,,,-0.048,,-3,3,0.039,0.961,26,23,26,24,1,4,,1,,1,2.25,1.25,-1.25,37.1,,,,,
FS,2026-03-29,90.0,-0.94,5.6,"Palencia, Daniel",695734,694037,,ball,,,,,11,Ball,R,L,R,CHC,WSH,B,,,0,0,2026,-0.9,-0.21,-1.2162510498582533,2.571392495287129,,,671277.0,2,9,Top,,,,,,,1.2727591355281251,-131.06366861307995,-0.898853191059297,-10.640081765360202,27.751950326603403,-34.63099957977916,3.180511811,1.60511811,,,,91.1,1106,6.9,824700,608348,683737,663538,608324,621020,664023,691718,624424,53.6,,,,,,,,71,1,Split-Finger,3,6,6,3,6,3,6,3,Standard,Standard,226,0.0,0.035,,,,-0.035,,-3,3,0.039,0.961,26,23,26,24,1,4,,1,,1,3.02,0.9,-0.9,37.4,,,,,
FF,2026-03-29,100.6,-0.91,5.68,"Palencia, Daniel",691781,694037,strikeout,swinging_strike,,,,,11,Brady House strikes out swinging.,R,R,R,CHC,WSH,S,2.0,,1,2,2026,-0.64,1.42,-0.4343991956856271,4.151455398511924,,,671277.0,1,9,Top,,,,,,,2.8886374789294886,-146.45529885349725,-2.179487120685864,-9.86654914931662,37.85050402949154,-11.482262721089665,3.370956365,1.701230315,,,,101.3,2333,6.9,824700,608348,683737,663538,608324,621020,664023,691718,624424,53.63,,0.0,0.0,1.0,0.0,0.0,,70,4,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,211,0.003,-0.178,65.5,5.5,,0.178,,-3,3,0.036,0.964,26,23,26,23,1,4,,1,,1,0.84,0.64,0.64,38.3,-7.791857893911658,38.55510763722059,29.332920791392336,32.921687170221325,8.243690028097909
FF,2026-03-29,99.7,-1.04,5.56,"Palencia, Daniel",691781,694037,,swinging_strike,,,,,11,Swinging Strike,R,R,R,CHC,WSH,S,,,1,1,2026,-0.47,1.53,-0.1045108055421427,3.986006231496135,,,671277.0,1,9,Top,,,,,,,3.703795953204281,-145.0735040417169,-2.393028814634089,-7.594696576695777,38.315525769021306,-10.439995771834637,3.370956365,1.701230315,,,,100.3,2336,6.9,824700,608348,683737,663538,608324,621020,664023,691718,624424,53.59,,,,,,,,70,3,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,212,0.002,-0.056,68.1,5.9,,0.056,,-3,3,0.034,0.966,26,23,26,23,1,4,,1,,1,0.79,0.47,0.47,34.6,-4.868307968468388,29.984022351766427,29.786331296191676,36.03620992604608,13.406470149129335
FF,2026-03-29,99.6,-0.98,5.52,"Palencia, Daniel",691781,694037,,swinging_strike,,,,,3,Swinging Strike,R,R,R,CHC,WSH,S,,,1,0,2026,-0.61,1.47,0.4318161414067594,3.478444568238749,,,671277.0,1,9,Top,,,,,,,5.345579314121423,-144.9684060276929,-3.5592568396285578,-9.940658249505862,36.34801230697933,-10.880434777426302,3.370956365,1.701230315,,,,100.5,2389,6.9,824700,608348,683737,663538,608324,621020,664023,691718,624424,53.57,,,,,,,,70,2,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,215,0.0,-0.056,73.6,6.9,,0.056,,-3,3,0.034,0.966,26,23,26,23,1,4,,1,,1,0.84,0.61,0.61,33.1,1.7206221441003462,25.108806966376047,31.35097061861271,43.10997427850711,13.764464507858133
SL,2026-03-29,90.9,-1.31,5.49,"Palencia, Daniel",691781,694037,,blocked_ball,,,,,14,Ball In Dirt,R,R,R,CHC,WSH,B,,,0,0,2026,0.17,0.31,1.6499930478308922,0.209573427990346,,,671277.0,1,9,Top,,,,,,,7.0009055508931,-132.12919607591292,-7.808330177006213,0.5794698674992362,27.08964520844906,-27.07599871782237,3.370956365,1.701230315,,,,91.8,2297,6.8,824700,608348,683737,663538,608324,621020,664023,691718,624424,53.67,,,,,,,,70,1,Slider,3,6,6,3,6,3,6,3,Standard,Standard,152,0.0,0.035,,,,-0.035,,-3,3,0.034,0.966,26,23,26,23,1,4,,1,,1,2.44,-0.17,-0.17,32.5,,,,,
SL,2026-03-29,90.2,-1.04,5.55,"Palencia, Daniel",671277,694037,single,hit_into_play,,,,,5,Luis García Jr. singles on a line drive to right fielder Michael Conforto.,R,L,R,CHC,WSH,X,9.0,line_drive,1,1,2026,0.19,0.21,0.0702274037176953,2.6986279801785584,,,,1,9,Top,178.53,100.18,,,,,2.334646264221188,-131.36597542403086,-1.3943561261184725,1.656694905956661,28.61238879537917,-29.691234304203736,3.248088911,1.639222441,146.0,96.5,8.0,91.0,2375,6.8,824700,608348,683737,663538,608324,621020,664023,691718,624424,53.68,0.594,0.544,0.9,1.0,1.0,0.0,4.0,69,3,Slider,3,6,6,3,6,3,6,3,Standard,Standard,146,-0.004,0.425,75.4,7.3,0.655,-0.425,96.5,-3,3,0.038,0.962,26,26,26,26,1,1,,1,,1,2.6,-0.19,0.19,37.1,8.66891670185291,-4.535246821398699,24.003497880213335,38.44103477343448,37.52232157619272
FS,2026-03-29,90.7,-0.94,5.46,"Palencia, Daniel",671277,694037,,ball,,,,,13,Ball,R,L,R,CHC,WSH,B,,,0,1,2026,-1.07,0.01,-1.6875405476077334,2.4309008815178976,,,,1,9,Top,,,,,,,0.4966248524801124,-132.17717892309676,-1.4986289322327808,-12.69545565928513,28.278750390895464,-31.924467736023622,3.248088911,1.639222441,,,,91.8,1060,6.9,824700,608348,683737,663538,608324,621020,664023,691718,624424,53.64,,,,,,,,69,2,Split-Finger,3,6,6,3,6,3,6,3,Standard,Standard,224,0.0,0.029,,,,-0.029,,-3,3,0.038,0.962,26,26,26,26,1,1,,1,,1,2.75,1.07,-1.07,33.3,,,,,
FF,2026-03-29,100.1,-0.87,5.66,"Palencia, Daniel",671277,694037,,foul,,,,,11,Foul,R,L,R,CHC,WSH,S,,,0,0,2026,-0.63,1.48,-0.34937960982035,4.016694264974636,,,,1,9,Top,,,,,,,2.9610691109798912,-145.6213019291608,-2.512807702075371,-9.596372617236945,39.147326238604336,-10.976701430720126,3.248088911,1.639222441,190.0,81.5,15.0,100.6,2374,6.9,824700,608348,683737,663538,608324,621020,664023,691718,624424,53.58,,,,,,,,69,1,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,212,0.0,-0.039,68.3,6.2,,0.039,88.0,-3,3,0.038,0.962,26,26,26,26,1,1,,1,,1,0.83,0.63,-0.63,38.8,1.0694459786946418,23.21484475835721,12.437336699281142,43.33847950478139,17.789512244298365
