pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2026-03-28,89.3,0.13,6.15,"Thielbar, Caleb",695578,573204,field_out,hit_into_play,,,,,12,James Wood pops out to third baseman Alex Bregman in foul territory.,R,L,L,CHC,WSH,X,5.0,popup,1,1,2026,-0.19,0.67,1.1936628399592586,3.1602320405945035,,,665953.0,2,8,Top,87.36,167.99,,,,,2.982498963302061,-130.06375575551758,-2.534186911844142,-2.7910069614451176,29.03425746560896,-24.318757177196694,3.488558071,1.760580709,128.0,50.5,46.0,89.0,2305,6.2,824701,665804,683737,663538,608324,621020,664023,691718,807713,54.33,0.029,0.026,0.0,1.0,0.0,0.0,1.0,66,3,Slider,10,2,2,10,2,10,2,10,Infield shade,Standard,180,0.0,-0.255,74.0,6.2,0.029,0.255,88.0,8,-8,0.999,0.001,39,23,39,24,1,3,,2,,1,2.2,-0.19,-0.19,56.0,-4.45095819941226,13.237121384699348,43.87995037814947,23.62363981042581,27.90851649158193
FF,2026-03-28,93.4,-0.07,6.18,"Thielbar, Caleb",695578,573204,,foul,,,,,1,Foul,R,L,L,CHC,WSH,S,,,1,0,2026,0.2,1.77,-0.4643143696214697,3.1465454435248104,,,665953.0,2,8,Top,,,,,,,-1.446619878424123,-135.81370438000337,-5.688702048465669,2.8582982257204126,36.62496335406346,-9.40520933904338,3.488558071,1.760580709,158.0,85.7,71.0,92.4,2290,6.3,824701,665804,683737,663538,608324,621020,664023,691718,807713,54.21,,,,,,,,66,2,4-Seam Fastball,10,2,2,10,2,10,2,10,Infield shade,Standard,165,0.0,-0.05,80.4,7.4,,0.05,88.0,8,-8,0.999,0.001,39,23,39,24,1,3,,2,,1,0.9,0.2,0.2,57.7,15.12176133953715,3.4362290346803013,35.08438742495966,44.045090336423605,34.104840304847414
FF,2026-03-28,93.9,0.09,6.21,"Thielbar, Caleb",695578,573204,,ball,,,,,12,Ball,R,L,L,CHC,WSH,B,,,0,0,2026,0.12,1.84,0.3508739325068097,4.032982232390157,,,665953.0,2,8,Top,,,,,,,0.4125133094797344,-136.51334403883095,-3.764406507755936,1.3289136427377637,36.150431362512414,-8.717943771262961,3.488558071,1.760580709,,,,93.0,2317,6.3,824701,665804,683737,663538,608324,621020,664023,691718,807713,54.23,,,,,,,,66,1,4-Seam Fastball,10,2,2,10,2,10,2,10,Infield shade,Standard,168,0.0,0.035,,,,-0.035,,8,-8,0.999,0.001,39,23,39,24,1,3,,2,,1,0.79,0.12,0.12,54.6,,,,,
FF,2026-03-28,93.0,0.07,6.15,"Thielbar, Caleb",696285,573204,field_out,hit_into_play,,,,,7,Jacob Young flies out to center fielder Pete Crow-Armstrong.,R,R,L,CHC,WSH,X,8.0,fly_ball,0,0,2026,0.16,1.85,-0.3477236249100224,1.943114082762377,,,665953.0,1,8,Top,153.27,91.44,,,,,-1.4124119641496613,-135.14885179055065,-8.827749799201724,2.2218505822868897,31.83440035950188,-7.726914281374488,3.187532808,1.608661417,278.0,89.0,45.0,92.6,2273,6.3,824701,665804,683737,663538,608324,621020,664023,691718,807713,54.2,0.006,0.007,0.0,1.0,0.0,0.0,3.0,65,1,4-Seam Fastball,10,2,2,10,2,10,2,10,Standard,Standard,163,0.001,-0.256,74.0,7.6,0.01,0.256,89.0,8,-8,0.998,0.002,39,26,39,27,1,2,,2,,1,0.81,0.16,-0.16,56.8,8.184670704159288,0.4002627809671951,33.56031298251697,36.73997439565549,28.28560495340148
FF,2026-03-28,93.9,-0.11,6.21,"Thielbar, Caleb",665953,573204,walk,ball,,,,,11,Andrés Chaparro walks.,R,R,L,CHC,WSH,B,,,3,2,2026,0.05,1.78,-0.4591819132758415,4.055214292333339,,,,1,8,Top,,,,,,,-0.9847711942407744,-136.61513177745124,-3.5573371640853257,0.8464783256970645,36.19277199282976,-9.585667181292036,3.205085302,1.617519685,,,,93.0,2355,6.2,824701,665804,683737,663538,608324,621020,664023,691718,807713,54.29,,0.709799,0.7,1.0,0.0,0.0,,64,7,4-Seam Fastball,10,2,2,10,2,10,2,10,Standard,Standard,172,-0.001,0.339,,,,-0.339,,8,-8,0.999,0.001,39,27,39,27,1,0,,2,,1,0.85,0.05,-0.05,58.9,,,,,
SL,2026-03-28,90.3,0.01,6.11,"Thielbar, Caleb",665953,573204,,ball,,,,,13,Ball,R,R,L,CHC,WSH,B,,,2,2,2026,-0.19,0.5,-1.617631825979483,-0.5014993898374116,,,,1,8,Top,,,,,,,-3.572376977054177,-130.97172642622252,-11.165748275147184,-1.371877402200398,29.8583838060089,-24.131014404820803,3.205085302,1.617519685,,,,89.8,2362,6.4,824701,665804,683737,663538,608324,621020,664023,691718,807713,54.15,,,,,,,,64,6,Slider,10,2,2,10,2,10,2,10,Standard,Standard,170,0.0,0.104,,,,-0.104,,8,-8,0.999,0.001,39,27,39,27,1,0,,2,,1,2.33,-0.19,0.19,55.0,,,,,
FF,2026-03-28,94.2,-0.13,6.21,"Thielbar, Caleb",665953,573204,,foul,,,,,5,Foul,R,R,L,CHC,WSH,S,,,2,2,2026,0.36,1.74,-0.2501341915685632,2.619779283861853,,,,1,8,Top,,,,,,,-1.105297389231726,-136.95244643856324,-7.255601226221127,4.725336637337324,34.24189452186927,-8.883243196829413,3.205085302,1.617519685,,,,93.6,2349,6.3,824701,665804,683737,663538,608324,621020,664023,691718,807713,54.19,,,,,,,,64,5,4-Seam Fastball,10,2,2,10,2,10,2,10,Standard,Standard,164,0.0,0.0,76.8,7.0,,0.0,,8,-8,0.999,0.001,39,27,39,27,1,0,,2,,1,0.86,0.36,-0.36,61.3,6.1085444377534,-4.646485347136926,34.0435373570893,36.4173392607027,29.68399354594269
SL,2026-03-28,87.7,-0.02,6.18,"Thielbar, Caleb",665953,573204,,swinging_strike,,,,,4,Swinging Strike,R,R,L,CHC,WSH,S,,,2,1,2026,-0.63,0.52,-0.3819944481129209,2.1694426179580897,,,,1,8,Top,,,,,,,0.4428965065843084,-127.70319329955672,-4.426352814898714,-6.917492411802442,27.308374554658865,-25.74072895142262,3.205085302,1.617519685,,,,87.5,2364,6.2,824701,665804,683737,663538,608324,621020,664023,691718,807713,54.26,,,,,,,,64,4,Slider,10,2,2,10,2,10,2,10,Standard,Standard,197,0.0,-0.07,78.6,8.0,,0.07,,8,-8,0.999,0.001,39,27,39,27,1,0,,2,,1,2.45,-0.63,0.63,56.6,18.09005479664029,-27.39932850206264,26.646930399578288,35.59922733067074,42.22158379931091
CU,2026-03-28,76.4,0.16,6.22,"Thielbar, Caleb",665953,573204,,ball,,,,,14,Ball,R,R,L,CHC,WSH,B,,,1,1,2026,-0.37,-1.41,0.9694722202343335,2.2119055234783334,,,,1,8,Top,,,,,,,2.3687752502852217,-111.15296905008898,1.540406826008521,-3.510038217416883,23.14181956838584,-44.32003281148869,3.205085302,1.617519685,,,,75.9,2624,6.3,824701,665804,683737,663538,608324,621020,664023,691718,807713,54.2,,,,,,,,64,3,Curveball,10,2,2,10,2,10,2,10,Standard,Standard,330,0.0,0.055,,,,-0.055,,8,-8,0.999,0.001,39,27,39,27,1,0,,2,,1,5.37,-0.37,0.37,58.5,,,,,
CU,2026-03-28,77.4,0.07,6.25,"Thielbar, Caleb",665953,573204,,ball,,,,,13,Ball,R,R,L,CHC,WSH,B,,,0,1,2026,-0.36,-1.36,-0.5905130105214128,0.9935460071298712,,,,1,8,Top,,,,,,,-0.7339057746317665,-112.71530168707748,-1.404321498617073,-2.865855009591209,23.15194924712093,-43.58589982132887,3.205085302,1.617519685,,,,77.2,2668,6.4,824701,665804,683737,663538,608324,621020,664023,691718,807713,54.09,,,,,,,,64,2,Curveball,10,2,2,10,2,10,2,10,Standard,Standard,322,0.0,0.029,,,,-0.029,,8,-8,0.999,0.001,39,27,39,27,1,0,,2,,1,5.2,-0.36,0.36,59.4,,,,,
